全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23625554,978-4-909566-37-9,,キノコトリップ / ほんまわか,,,"[福岡] : 玄武書房, 2021.10",32 p ; 21 × 21 cm
23615487,978-4-909566-38-6,,Heibon quotes : 日常にひそむチルアウトな世界へ / 田中豆 著,,,"[福岡] : 玄武書房, 2021.9",116 p ; 19 cm
23587019,978-4-909566-40-9,,緑の星の物語 / おざわせいこ,,,"[福岡] : 玄武書房, 2021.9",31 p ; 28 cm
23537023,978-4-909569-27-1,,生命の謎 : ドーキンス『盲目の時計職人』への反論 / 中川豪 著,,,"神戸 : アートヴィレッジ, 2020.1",299p ; 21cm
23572459,978-4-909569-29-5,,あなたは本当の霊界を知らない : 202X年・地上に天国は実現する!! / 桜華澄 著,,,"神戸 : アートヴィレッジ, 2020.5",169p ; 19cm
23590162,978-4-909569-30-1,,山本七平の警告感情国家=日本の没落 / 林晃三 著,,,"神戸 : アートヴィレッジ, 2020.4",250p ; 19cm
23528318,978-4-909569-31-8,,死にぎわに何を思う : 日本と世界の死生観から / 上村くにこ 著,,,"神戸 : アートヴィレッジ, 2020.7",239p ; 19cm
23574769,978-4-909569-35-6,,極点 : 最果てに魅せられた男の軌跡 / 中島ブンコー 著,,,"神戸 : アートヴィレッジ, 2020.12",333p ; 19cm
23485695,978-4-909569-40-0,,ほんとうに大切なこと : 今日を生きる100の言葉 / 内田玲子 著,,,"神戸 : アートヴィレッジ, 2020.12",120p ; 19cm
23571589,978-4-909569-41-7,,白球は死なず = Baseball Balls Never Die : 大鐘稔彦青春小説篇 / 大鐘稔彦 著,,,"神戸 : アートヴィレッジ, 2021.1",355p ; 19cm
23558533,978-4-909576-05-7,,教職入門 / 竹熊真波 著,,,"[福岡] : 中川書店, 2021.4",102 p ; 21 cm
23476904,978-4-909585-66-0,,ウクライナ. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート : 経済・貿易・産業報告書 ; 2021/22,"東京 : ARC国別情勢研究会, 2020.12",148 p ; 26 cm
23476918,978-4-909585-67-7,,台湾. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート : 経済・貿易・産業報告書 ; 2021/22,"東京 : ARC国別情勢研究会, 2020.12",150 p ; 26 cm
23486449,978-4-909585-68-4,,オランダ. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート : 経済・貿易・産業報告書 ; 2021/22,"東京 : ARC国別情勢研究会, 2021.1",148p ; 26cm
23486450,978-4-909585-69-1,,メキシコ. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート : 経済・貿易・産業報告書 ; 2021/22,"東京 : ARC国別情勢研究会, 2021.1",148p ; 26cm
23494569,978-4-909585-70-7,,ベルギー. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート ; 2021/2022,"東京 : ARC国別情勢研究会, 2021.2",150 p ; 26 cm
23494572,978-4-909585-71-4,,イタリア. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート ; 2021/2022,"東京 : ARC国別情勢研究会, 2021.2",148 p ; 26 cm
23516042,978-4-909585-72-1,,インドネシア. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.3",148 p ; 26 cm
23516044,978-4-909585-73-8,,ノルウェー. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.3",146 p ; 26 cm
23528840,978-4-909585-74-5,,サウジアラビア. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.4",148 p ; 26 cm
23528839,978-4-909585-75-2,,スペイン. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.4",144 p ; 26 cm
23557536,978-4-909585-76-9,,オーストリア. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.5",150 p ; 26 cm
23557533,978-4-909585-77-6,,ポルトガル. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.5",146 p ; 26 cm
23551398,978-4-909585-78-3,,イスラエル. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート ; 2021/2022,"東京 : ARC国別情勢研究会, 2021.6",150 p ; 26 cm
23551400,978-4-909585-79-0,,ケニア. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート ; 2021/2022,"東京 : ARC国別情勢研究会, 2021.6",150 p ; 26 cm
23562213,978-4-909585-80-6,,カンボジア. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.7",146 p ; 26 cm
23562216,978-4-909585-81-3,,チェコ. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.7",146 p ; 26 cm
23575248,978-4-909585-82-0,,ハンガリー. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.8",150 p ; 26 cm
23575246,978-4-909585-83-7,,ポーランド. 2020/2021年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.8",150 p ; 26 cm
23588748,978-4-909585-84-4,,イラン. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.9",148 p ; 26 cm
23588749,978-4-909585-85-1,,マレーシア. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.9",154 p ; 26 cm
23605920,978-4-909585-86-8,,パキスタン. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.10",156 p ; 26 cm
23605919,978-4-909585-87-5,,ペルー. 2021/2022年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.10",146 p ; 26 cm
23616397,978-4-909585-88-2,,スイス. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.11",148 p ; 26 cm
23616393,978-4-909585-89-9,,ルーマニア. 2021/22年版 / ARC国別情勢研究会 編集,,ARCレポート,"東京 : ARC国別情勢研究会, 2021.11",148 p ; 26 cm
23568623,978-4-909592-18-7,,5年後の市場予測. 2021年度,,,"東京 : 未来予測研究所, 2020.11",146 p ; 30 cm
23624585,978-4-909592-19-4,,中国大陸棚海上都市群建設構想,,,"東京 : 未来予測研究所, 2021.6",128 p ; 30 cm
23589682,978-4-909594-00-6,,Eizo Nishio drawings,,,"Tokyo : Art & Books, [2021]",12枚 ; 29 × 29 cm
23589683,978-4-909594-04-4,,"Eizo Nishio painting-sculptures : + drawings, photographs & sculptures",,,"Tokyo : Art & Books, [2021]",73枚 ; 31 cm
23589676,978-4-909594-13-6,,Eizo Nishio painting-photographs,,,"Tokyo : Art & Books, [2021]",81枚 ; 29 × 29 cm
23589679,978-4-909594-15-0,,Eizo Nishio standing-paintings & drawings,,,"Tokyo : Art & Books, [2021]",73枚 ; 29 × 29 cm
23589674,978-4-909594-17-4,,Eizo Nishio sculptures & drawings 2021 / photographs by Eizo Nishio,,,"Tokyo : Art & Books, [2021]",113枚 ; 29 × 29 cm
23470285,978-4-909595-06-5,,世界と日本の水事情 : グローバル・ウォーター・ナビゲーション / 吉村和就 著,,,"東京 : 水道産業新聞社, 2020.10",207p ; 21cm
23509300,978-4-909600-16-5,,転換期の生命保険法人契約論 : 新・中小企業と生命保険法人契約 / 小山浩一 著,,,"東京 : 法令出版, 2020.11",287p ; 21cm
23506447,978-4-909600-17-2,,"源泉所得税相談事例集. 令和2年版 / 吉田行雄, 岡本勝秀, 杉尾充茂 編著",,,"東京 : 法令出版, 2020.12",1056p ; 21cm
23506564,978-4-909600-18-9,,"財産評価質疑応答集. 令和3年版 / 宮原弘之, 梶野研二 著",,,"東京 : 法令出版, 2020.12",768p ; 21cm
23504617,978-4-909600-19-6,,国際課税質疑応答集 : 基本的な仕組みと考え方 / 吉川保弘 著,増補改訂版,,"東京 : 法令出版, 2020.12","13, 756 p ; 21 cm"
23506438,978-4-909600-20-2,,要点・譲渡所得 : 実務家のための「基本書&ハンドブック」. 第1編 / 塩野入文雄 著,第4版,,"東京 : 法令出版, 2020.12",854p ; 26cm
23509304,978-4-909600-21-9,,地方企業課税の基礎知識 : 知っておきたいキーワード365 / 吉川宏延 著,,,"東京 : 法令出版, 2020.12",245p ; 21cm
23504889,978-4-909603-20-3,,蜻蛉日記「巻末歌集」を読む : 日記の外周に道綱母を尋ねて / 内野信子,,,"東京 : 鶫書房, 2021.1",239 p ; 20 cm
23575913,978-4-909603-21-0,,ひたぶるに : 歌集 / 堤節子,,宇宙風叢書,"東京 : 鶫書房, 2021.9",291 p ; 20 cm
23569027,978-4-909603-22-7,,嶺岡山の春 : 歌集 / 塚越房子,,,"東京 : 鶫書房, 2021.7",276 p ; 19 cm
23574653,978-4-909603-23-4,,感興去來 : 歌集 / 米山髙仁,,,"東京 : 鶫書房, 2021.8",203 p ; 20 cm
23587541,978-4-909603-24-1,,ピンク色のブラウス : 西村佳津子歌集 / 西村佳津子 著,,,"東京 : 鶫書房, 2021.9",100 p ; 19 cm
23589460,978-4-909603-25-8,,しほさゐ : 合同歌集 / 涛声短歌会,,涛声叢書 ; 第32篇,"東京 : 鶫書房, 2021.9",290 p ; 20 cm
23593301,978-4-909603-26-5,,杜鵑の啼く山里 : 歌集 / 菱田弘子,,朝霧叢書 ; 第80篇,"東京 : 鶫書房, 2021.9",190 p ; 20 cm
23578756,978-4-909603-27-2,,死と不死 : 歌集 / 柿本希久,,,"東京 : 鶫書房, 2021.9",215 p ; 22 cm
23618521,978-4-909603-28-9,,春の汀に : 歌集 / 関千代子,,茨城歌人叢書 ; 第199篇,"東京 : 鶫書房, 2021.11",169 p ; 20 cm
23593317,978-4-909607-06-5,,Collective learning and action for sustainable community development : case studies of four countries in Asia,,,"Tokyo : Asia-Pacific Cultural Centre for UNESCO, 2021.2",41 p ; 26 cm
23555126,978-4-909607-06-5,,アジア4ヶ国における持続可能な地域づくり事例集 : 学びの共同体構築に向けて,,,"東京 : ユネスコ・アジア文化センター, 2021.2",38 p ; 26 cm
23534076,978-4-909612-05-2,,タービン・エンジン / 日本航空技術協会 編,第6版,航空工学講座 ; 7,"東京 : 日本航空技術協会, 2019.12",295 p ; 26 cm
23534073,978-4-909612-06-9,,航空電子・電気の基礎 / 日本航空技術協会 編,第5版,航空工学講座 ; 9,"東京 : 日本航空技術協会, 2020.3",294 p ; 26 cm
23534077,978-4-909612-07-6,,飛行機構造 / 日本航空技術協会 編,第5版,航空工学講座 ; 2,"東京 : 日本航空技術協会, 2020.3",200 p ; 26 cm
23525187,978-4-909612-08-3,,新航空法規解説 : 付・練習問題と解答例 / 日本航空技術協会 編,第16版,,"東京 : 日本航空技術協会, 2020.3",265 p ; 21 cm +
23535225,978-4-909612-09-0,,航空整備士学科試験問題集. 2020年版 問題編 / 日本航空技術協会 編,,,"東京 : 日本航空技術協会, 2020.2",358 p ; 30 cm
23535226,978-4-909612-10-6,,航空整備士学科試験問題集. 2020年版 解答編 / 日本航空技術協会 編,,,"東京 : 日本航空技術協会, 2020.2",263 p ; 30 cm
23563595,978-4-909612-12-0,,新航空法規解説 : 付・練習問題と解答例 / 日本航空技術協会 編,第17版,,"東京 : 日本航空技術協会, 2021.3",272 p ; 21 cm +
23610480,978-4-909612-15-1,,航空整備士学科試験問題集. 2021年版 問題編 / 日本航空技術協会 編,,,"東京 : 日本航空技術協会, 2021.4",341 p ; 30 cm
23610482,978-4-909612-16-8,,航空整備士学科試験問題集. 2021年版 解答編 / 日本航空技術協会 編,,,"東京 : 日本航空技術協会, 2021.4",253 p ; 30 cm
23522167,978-4-909630-02-5,,門川おさかなガイドブック : さかなのまちの漁業と水辺 / 村瀬敦宣 監修,,,"延岡 : 宮崎大学農学部附属フィールド科学教育研究センター延岡フィールド, 2021.1",39 p ; 22 cm
23573578,978-4-909630-03-2,,"ひむかの海の魚たち : 新・門川の魚図鑑 / 村瀬敦宣, 緒方悠輝也, 山﨑裕太, 三木涼平, 和田正昭, 瀬能宏 編",,,"延岡 : 宮崎大学農学部附属フィールド科学教育研究センター延岡フィールド, 2021.3",357 p ; 21 cm +
23524471,978-4-909633-08-8,,Kara-age perfect book2020 = からあげパーフェクトブック2020 / 日本唐揚協会 監修,,,"[出版地不明] : からあげパーフェクトブック2020製作委員会, 2019.9",287 p ; 25 cm
23508477,978-4-909633-14-9,,"さいたま国際芸術祭 = Art Sightama. 2020 / 遠山昇司, さいたま国際芸術祭実行委員会事務局 監修",,,"[出版地不明] : 東京 : さいたま国際芸術祭実行委員会 ; 凸版印刷 (発行所), 2020.12",111 p ; 26 cm +
23503541,978-4-909638-14-4,,"データは誰のもの? : science report 025-030 / 情報・システム研究機構 著 ; 山地一禎 監修 ; 池谷瑠絵 取材・文 ; 河野俊之, 大澤剛士, 飯島雄二 写真",,情報・システム研究機構ブックレット ; 5,"東京 : 情報・システム研究機構, 2020.12",67 p ; 21 cm
23531645,978-4-909639-03-5,,沖縄の凧と風弾 / 西平守孝 著,,琉球玩具への招待 : 親と子の楽しい工作室 ; 第2集,"本部町 (沖縄県) : 沖縄美ら島財団, 2020.12",50 p ; 30 cm
23485200,978-4-909646-35-4,,高田渡に会いに行く / なぎら健壱 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.1",332p ; 19cm
23502026,978-4-909646-36-1,,世界の終わりの魔法使い完全版 = The Witch at the End of the World. 2 / 西島大介 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.2",196p ; 21cm
23497600,978-4-909646-37-8,,"韓国映画・ドラマ-わたしたちのおしゃべりの記録2014～2020 / 西森路代, ハントンヒョン 著",,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.3",284p ; 19cm
23500933,978-4-909646-38-5,,原発亡国論 : 3・11と東京電力と私 / 木村俊雄 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.3",159p ; 19cm
23527911,978-4-909646-39-2,,探偵はここにいる = The Private eye in right here / 森秀治 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.5",350p ; 19cm
23535524,978-4-909646-40-8,,世界の終わりの魔法使い完全版 = The Witch at the End of the World. 3 / 西島大介 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.5",242p ; 21cm
23539358,978-4-909646-41-5,,かなわぬ恋の構造 = Construction des amours désespérés / 井上弘治 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.5",269p ; 20cm
23564206,978-4-909646-42-2,,うるしと漫画とワタシ : そのホリゾンタルな仕事 / 堀道広 著 ; 野村美丘 編集,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.7",127p ; 21cm
23571666,978-4-909646-43-9,,異界神社 = Mystical Shinto Shrine : ニッポンの奥宮 / 本田不二雄 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.8",211p ; 19cm
23582628,978-4-909646-44-6,,みんなのシビックプライド : よき人よき町よき文化 / 米山淳一 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.8",287p ; 19cm
23576777,978-4-909646-45-3,,世界の終わりの魔法使い完全版 = The Witch at the End of the World. 4 / 西島大介 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.9",258p ; 21cm
23587361,978-4-909646-46-0,,ピーター・バラカン式英語発音ルール : 面倒な発音記号がなくても大丈夫 / ピーター・バラカン 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.9",143p ; 19cm
23604407,978-4-909646-47-7,,なまめかし : 奈良・平安の文学と日本のこころ / 加藤要 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.10",229p ; 19cm
23620406,978-4-909646-48-4,,世界の終わりの魔法使い完全版 = The Witch at the End of the World. 5 / 西島大介 著,,,"東京 : 駒草出版株式会社ダンク出版事業部, 2021.12",202p ; 21cm
23492510,978-4-909647-16-0,,"沖縄経済入門 / 沖縄国際大学経済学科 編 ; 宮城和宏, 浦本寛史, 比嘉正茂 監修",第2版,,"宜野湾 : 沖縄国際大学経済学科, 2020.9",202 p ; 26 cm
23511288,978-4-909647-19-1,,うむいちなじ : 改正ハンセン病問題基本法までの三十年 / 沖縄愛楽園自治会,,,"[名護] : [名護] : 沖縄愛楽園自治会 ; 国立療養所沖縄愛楽園, 2020.11","416 p, 図版 (ページ付なし) ; 30 cm"
23512946,978-4-909647-21-4,,オキナワウォーク = Okinawa walk : 歩いて英語で案内したくなる沖縄! / マーシュゆかり 著,,,"糸満 : 編集工房東洋企画, 2020.12",143 p ; 19 cm
23523107,978-4-909647-24-5,,イチゴのタネとジーマーミ / 土屋誠 著,,なかよし家族の観察ノート ; Vol. 3,"糸満 : 編集工房東洋企画, 2020.12",111 p ; 21 cm
23503579,978-4-909647-25-2,,ハワイと沖縄の架け橋 : 織りなす人々の熱い思い / 高山朝光,,,"[出版地不明] : 高山朝光, 2020.10",253 p ; 21 cm
23567695,978-4-909647-26-9,,ボーダレス・ダイバーシティ社会に向けて / 沖縄国際大学公開講座委員会 編集,,沖縄国際大学公開講座 ; 30,"宜野湾 : 沖縄国際大学公開講座委員会, 2021.3",333 p ; 19 cm
23536116,978-4-909647-27-6,,これだけは知っておきたいよねおきなわのこと : 少年・少女のためのウチナー総合学習書 / 新城俊昭 著,,,"糸満 : 編集工房東洋企画, 2021.3",155 p ; 26 cm
23624118,978-4-909647-34-4,,Nosé Kojiro blockhead / 能勢孝二郎 彫刻,,,"糸満 : 編集工房東洋企画, 2021.11",284 p ; 27 cm
23472024,978-4-909649-16-4,,菊地道夫詩集 : 100のポエジー / 菊地道夫 著.,,,"東京 : 日比谷出版社, 2020.11 (第2刷).",258p ; 20cm.
23488600,978-4-909649-21-8,,遠距離親の医療福祉相談 : with the social work profession / 石川さとみ,,,"東京 : 日比谷出版社, 2021.1",189 p ; 19 cm
23508467,978-4-909649-22-5,,夢の化生 : わたしのグアテマラ / 増永憲彦,,,"東京 : 日比谷出版社, 2020.12",250 p ; 21 cm
23559692,978-4-909649-23-2,,コロナ禍転じて福と為す : 行動は自粛・心は自由にエッセイスト / 菅原孝子,,,"東京 : 日比谷出版社, 2021.5",299 p ; 21 cm
23551025,978-4-909649-26-3,,宇宙のいのち : 篁久美子詩集 / 篁久美子,,,"東京 : 日比谷出版社, 2021.5",103 p ; 20 cm
23621473,978-4-909649-29-4,,コロナ禍転じて福と為す. 続 / 菅原孝子,,,"東京 : 日比谷出版社, 2021.11",299 p ; 21 cm
23618877,978-4-909649-30-0,,真理子ブルーの坂道 / 北本豊春,,,"東京 : 日比谷出版社, 2021.11",196 p ; 22 cm
23475206,978-4-909655-43-1,,"市民性を育てる生徒指導・進路指導 / 望月一枝, 森俊二, 杉田真衣 編著.",,,"東京 : 大学図書出版, 2020.9.",237p ; 19cm.
23562637,978-4-909655-46-2,,学びの脱中心化 : 知的冒険としての学校教育研究 / 田本正一 編,,,"東京 : 大学図書出版, 2021.3",301 p ; 21 cm
23570074,978-4-909655-47-9,,週案まで書けるようになる!ライブ15講保育実習指導案・日誌の書き方 : 幼稚園実習も対応 / 浅井拓久也 著,,,"東京 : 大学図書出版, 2021.4",191 p ; 26 cm
23565552,978-4-909655-48-6,,"理論と実践をつなぐ保育原理 / 齋藤惠子, 田中正浩 編著",,,"東京 : 大学図書出版, 2021.3",149 p ; 26 cm
23554533,978-4-909655-49-3,,国際関係の学び : グローバル社会の子どもの未来を見据えて / 五十嵐淳子 編著,,,"東京 : 大学図書出版, 2021.3",175 p ; 26 cm
23546643,978-4-909655-53-0,,"毎日使える中国語 : 基本フレーズ53&日常会話33場面 / 徐燕, 王佳穎 著",,,"東京 : 大学図書出版, 2021.3",95 p ; 26 cm
23608673,978-4-909655-54-7,,"学校教育の現代的課題と養護教諭 / 河田史宝 監修 ; 岩﨑保之, 大川尚子, 塚原加寿子 編著",,,"東京 : 大学図書出版, 2021.10",168 p ; 26 cm
23602712,978-4-909656-82-7,,複音ハーモニカの楽譜 : 吹きたい曲でうまくなる / 山口牧 編著,,,"[浜松] : 鈴木楽器製作所, 2021.4",84 p ; 21 cm
23479646,978-4-909658-33-3,,ここまでわかった戦国時代の天皇と公家衆たち : 天皇制度は存亡の危機だったのか? / 日本史史料研究会 監修 ; 神田裕理 編,新装版,日本史史料研究会ブックス ; 004,"東京 : 文学通信, 2020.8",286p ; 18cm
23479648,978-4-909658-34-0,,読書の歴史を問う = An Inquiry into The History of Reading : 書物と読者の近代 / 和田敦彦 [著],改訂増補版,,"東京 : 文学通信, 2020.8",327p ; 21cm
23480097,978-4-909658-35-7,,説話文学研究の最前線 : 説話文学会55周年記念・北京特別大会の記録 / 説話文学会 編,,,"東京 : 文学通信, 2020.9",366p ; 21cm
23480096,978-4-909658-37-1,,二十四節気で読みとく漢詩 / 古川末喜 著,,,"東京 : 文学通信, 2020.10",446p ; 21cm
23480095,978-4-909658-39-5,,古典の未来学 : Projecting Classicism / 荒木浩 編,,,"東京 : 文学通信, 2020.10",871p ; 21cm
23480094,978-4-909658-40-1,,日本の歴史を原点から探る : 地域資料との出会い / 地方史研究協議会 編,,シリーズ●地方史はおもしろい ; 02,"東京 : 文学通信, 2020.10",270p ; 18cm
23478233,978-4-909658-41-8,,書医あづさの手控(クロニクル) : 書誌学入門ノベル! / 白戸満喜子 [著],,,"東京 : 文学通信, 2020.12",279p ; 19cm
23528286,978-4-909658-42-5,,王朝物語の表現機構 : 解釈の自動化への抵抗 / 星山健 [著],,関西学院大学研究叢書 ; 第230編,"東京 : 文学通信, 2021.1",235p ; 22cm
23530159,978-4-909658-44-9,,東アジア文化講座. 1,,,"東京 : 文学通信, 2021.3",447p ; 21cm
23530162,978-4-909658-45-6,,東アジア文化講座. 2,,,"東京 : 文学通信, 2021.3",450p ; 21cm
23530164,978-4-909658-46-3,,東アジア文化講座. 3,,,"東京 : 文学通信, 2021.3",458p ; 21cm
23530167,978-4-909658-47-0,,東アジア文化講座. 4,,,"東京 : 文学通信, 2021.3",430p ; 21cm
23528620,978-4-909658-48-7,,近代平仮名体系の成立 : 明治期読本と平仮名字体意識 / 岡田一祐 著,,,"東京 : 文学通信, 2021.2","347,7p ; 22cm"
23528573,978-4-909658-49-4,,虚学のすすめ : 基礎学の言い分 / 白石良夫 [著],,,"東京 : 文学通信, 2021.2",205p ; 19cm
23528287,978-4-909658-50-0,,自由律俳句と詩人の俳句 / 樽見博 [著],,,"東京 : 文学通信, 2021.3",351p ; 19cm
23532262,978-4-909658-51-7,,"『阿毘達磨集論』の伝承 : インドからチベットへ、そして過去から未来へ / 高橋晃一, 根本裕史 編 ; Achim Bayer, 彭毛才旦, 李学竹, 崔境眞 [執筆]",,,"東京 : 文学通信, 2021.3",161p ; 21cm
23528283,978-4-909658-52-4,,日本の歴史を問いかける : 山形県〈庄内〉からの挑戦 / 地方史研究協議会 編,,シリーズ●地方史はおもしろい ; 03,"東京 : 文学通信, 2021.3",270p ; 18cm
23557515,978-4-909658-53-1,,これからの古典の伝え方 : 西鶴『男色大鑑』から考える / 畑中千晶,,,"東京 : 文学通信, 2021.3",303 p ; 19 cm
23554518,978-4-909658-54-8,,軍記物語と合戦の心性 / 佐伯真一 著,,,"東京 : 文学通信, 2021.4",580 p ; 22 cm
23561016,978-4-909658-55-5,,戦国時代と一向一揆 / 竹間芳明 著 ; 日本史史料研究会 監修,,日本史史料研究会ブックス ; 005,"東京 : 文学通信, 2021.5",266p ; 18cm
23569375,978-4-909658-56-2,,言いなりにならない江戸の百姓たち : 「幸谷村酒井家文書」から読み解く / 渡辺尚志 著,,,"東京 : 文学通信, 2021.5",164 p ; 19 cm
23578533,978-4-909658-58-6,,"欧米圏デジタル・ヒューマニティーズの基礎知識 = Topics in western digital humanities / 人文情報学研究所 監修 ; 小風尚樹, 小川潤, 纓田宗紀, 長野壮一, 山中美潮, 宮川創, 大向一輝, 永﨑研宣 編",,,"東京 : 文学通信, 2021.7",495 p ; 21 cm
23572855,978-4-909658-59-3,,玉藻前アンソロジー. 殺之巻 / 朝里樹 編著,,,"東京 : 文学通信, 2021.7",374p ; 21cm
23620344,978-4-909658-60-9,,太極拳講義 : 呉公藻・馬岳梁版 / 沈剛 監訳・著 ; 日髙崇 翻訳・編集,,,"東京 : 文学通信, 2021.8",137p ; 19cm
23600406,978-4-909658-61-6,,日本の歴史を描き直す : 信越地域の歴史像 / 地方史研究協議会 編,,Series = 地方史はおもしろい ; 4,"東京 : 文学通信, 2021.9",271 p ; 18 cm
23620921,978-4-909658-62-3,,『奥の細道』の再構築 / 井口洋 著,,,"東京 : 文学通信, 2021.11",606p ; 22cm
23620919,978-4-909658-65-4,,幕末大江戸のおまわりさん = Patrolmen of Bakumatsu Edo : 史料が語る新徴組 / 西脇康 著 ; 日本史史料研究会 監修,,日本史史料研究会ブックス ; 006,"東京 : 文学通信, 2021.11",236p ; 18cm
23620345,978-4-909658-66-1,,たたかう講談師 : 二代目松林伯円の幕末・明治 / 目時美穂 [著],,,"東京 : 文学通信, 2021.11",399p ; 19cm
23620920,978-4-909658-67-8,,"読まなければなにもはじまらない = Without Reading,Nothing will Ever Happen : いまから古典を〈読む〉ために / 木越治, 丸井貴史 編",,,"東京 : 文学通信, 2021.11",319p ; 21cm
23473229,978-4-909663-33-7,,アジアは日本をどう見てきたか : 朝鮮、中国、東南アジア、インドの対日観 / 小倉和夫 著,,,"東京 : アジア・ユーラシア総合研究所, 2020.12",111p ; 22cm
23484546,978-4-909663-35-1,,「主観主義」の哲学 / 青木育志 著,,,"東京 : アジア・ユーラシア総合研究所, 2021.1",205p ; 19cm
23507708,978-4-909663-36-8,,私の経営理念とその実践 : 第2回企業倫理研究会 / 北尾吉孝 [述] ; 企業倫理研究会 編,,アジア・ユーラシアブックレット ; 5,"東京 : アジア・ユーラシア総合研究所, 2021.2",36p ; 21cm
23582714,978-4-909669-16-2,,道徳中学校1生き方から学ぶ,,,"東京 : 日本教科書, 2021.2",192 p ; 26 cm
23582812,978-4-909669-17-9,,道徳中学校2生き方を見つめる,,,"東京 : 日本教科書, 2021.2",192 p ; 26 cm
23582818,978-4-909669-18-6,,道徳中学校3生き方を創造する,,,"東京 : 日本教科書, 2021.2",192 p ; 26 cm
23592004,978-4-909669-22-3 (セット),,道徳中学校1年生き方から学ぶ教師用指導書,,,"東京 : 日本教科書, [2021]",2冊 ; 26 cm +
23592007,978-4-909669-23-0 (セット),,道徳中学校2年生き方を見つめる教師用指導書,,,"東京 : 日本教科書, [2021]",2冊 ; 26 cm +
23592008,978-4-909669-24-7 (セット),,道徳中学校3年生き方を創造する教師用指導書,,,"東京 : 日本教科書, [2021]",2冊 ; 26 cm +
23491514,978-4-909672-19-3,,冬の舟 : 句集 / 谷原恵理子,,,"東京 : 俳句アトラス, 2021.1",180 p ; 19 cm
23553784,978-4-909672-21-6,,三楽章 : 句集 / 松本美佐子,,,"東京 : 俳句アトラス, 2021.7",187 p ; 19 cm
23574658,978-4-909672-22-3,,オー・ソレ・ミオ = 'O sole mio : Kadokawa Haruki's one-line poetry / 角川春樹,,,"東京 : 俳句アトラス, 2021.8",175 p ; 20 cm
23575933,978-4-909672-23-0,,光の靴 : 句集 / 大木雪香,,,"東京 : 俳句アトラス, 2021.8",179 p ; 19 cm
23568272,978-4-909672-24-7,,秋高し : 西岡みきを句集 / 西岡みきを 著,,,"東京 : 俳句アトラス, 2021.7",179 p ; 20 cm
23590952,978-4-909672-25-4,,諸葛菜 : 句集 / 石田雨月,,,"東京 : 俳句アトラス, 2021.9",192 p ; 20 cm
