全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23489312,978-4-639-02691-4,,邪馬台国論争の新視点. 続 / 片岡宏二 著,,,"東京 : 雄山閣, 2019.12",181p ; 21cm
23487920,978-4-639-02693-8,,原始・古代日本における勾玉の研究 / 瀧音大 著,,,"東京 : 雄山閣, 2019.12",271p ; 27cm
23486262,978-4-639-02694-5,,オシリスへの贈物 = THE OFFERING TO OSIRIS : エジプト考古学の最前線 / 吉村作治 編,,,"東京 : 雄山閣, 2020.2",251p ; 27cm
23487560,978-4-639-02695-2,,東と西の縄文社会 : 縄文後期社会構造の研究 / 福永将大 著,,,"東京 : 雄山閣, 2020.4",331p ; 27cm
23487276,978-4-639-02698-3,,"地域を活かすフィールドミュージアム : 波佐見焼窯業地のまちづくり / 落合知子, 波佐見町教育委員会 編",,,"東京 : 雄山閣, 2020.2",347p ; 21cm
23478278,978-4-639-02699-0,,"河姆渡と良渚 = Hemudu & Liangzhu Culture : 中国稲作文明の起源 / 中村慎一, 劉斌 編",,,"東京 : 雄山閣, 2020.12",365p ; 22cm
23486538,978-4-639-02702-7,,"縄文文化と学際研究のいま / 坂詰秀一, 阿部芳郎, 山田康弘, 米田穣, 佐々木由香 著",,季刊考古学・別冊 ; 31,"東京 : 雄山閣, 2020.2",121p ; 26cm
23491551,978-4-639-02703-4,,"ヒトはなぜ海を越えたのか = How Did We Cross the Ocean? : オセアニア考古学の挑戦 / 秋道智彌, 印東道子 編著",,,"東京 : 雄山閣, 2020.3",258p ; 21cm
23483626,978-4-639-02714-0,,万葉の打毬 / 熊木敏郎 著,,江戸〈洋学〉異聞 ; 1,"東京 : 雄山閣, 2020.7",388p ; 19cm
23479203,978-4-639-02719-5,,バンコク古寺巡礼 / 伊東照司 著,,,"東京 : 雄山閣, 2020.7",109p 図版56p ; 26cm
23534913,978-4-639-02720-1,,"中近世陶磁器の考古学. 第12巻 / 佐々木達夫 編 ; 佐々木達夫 [ほか] [執筆] ; 翁婉容, 田代裕一朗 訳",,,"東京 : 雄山閣, 2020.8",326p ; 22cm
23481180,978-4-639-02721-8,,日本人とオオカミ : 世界でも特異なその関係と歴史 / 栗栖健 著,第2版,生活文化史選書,"東京 : 雄山閣, 2020.7",211p ; 21cm
23587455,978-4-639-02723-2,,東アジア青銅器時代の研究 / 宮本一夫 著,,,"東京 : 雄山閣, 2020.9",479p ; 27cm
23553385,978-4-639-02724-9,,"世界の水産資源管理 : 地球環境 陸・海の生態系と人の将来 / 小松正之 編 ; 小松正之, 望月賢二, 寳多康弘, 有薗眞琴 著",,,"東京 : 雄山閣, 2020.8",280p ; 21cm
23487544,978-4-639-02725-6,,火山灰考古学と古代社会 : 十和田噴火と蝦夷・律令国家 / 丸山浩治 著,,,"東京 : 雄山閣, 2020.8",251p ; 22cm
23489680,978-4-639-02726-3,,東北地方北部における縄文/弥生移行期論 = The Jomon-Yayoi Transition in Northern Tohoku Region / 根岸洋 著,,,"東京 : 雄山閣, 2020.7",286p ; 27cm
23503285,978-4-639-02727-0,,武蔵野事典 / 武蔵野文化協会 編,,,"東京 : 雄山閣, 2020.9",689p 図版16p ; 22cm
23540167,978-4-639-02729-4,,"講座畿内の古代学. 第3巻 / 広瀬和雄, 山中章, 吉川真司 編",,,"東京 : 雄山閣, 2020.11",502p ; 22cm
23538703,978-4-639-02730-0,,日本刀鑑定必携 / 福永酔剣 著,拡大版,,"東京 : 雄山閣, 2020.10",614p 図版16p ; 21cm
23545403,978-4-639-02731-7,,縄文の衣 : 日本最古の布を復原 / 尾関清子 著,増補版,,"東京 : 雄山閣, 2020.11",285p ; 21cm
23568048,978-4-639-02732-4,,旧石器考古学辞典 = Dictionary of Paleolithic Archeology / 旧石器文化談話会 編,4訂版,,"東京 : 雄山閣, 2021.1",341p ; 19cm
23540194,978-4-639-02733-1,,たたら製鉄と日本刀の科学 / 鈴木卓夫 著,新装版,,"東京 : 雄山閣, 2020.10",171p ; 26cm
23545394,978-4-639-02734-8,,泰緬鉄道からの生還 : ある英国兵が命をかけて綴った捕虜日記 : 一九四二～一九四五 / アルバート・モートン 著 ; ディビット・モートン 監修 ; チームPOW 訳,第2版,,"東京 : 雄山閣, 2020.11",177p ; 21cm
23535956,978-4-639-02735-5,,近世大名墓の展開 : 考古学から大名墓を読み解く / 大名墓研究会 編,,,"東京 : 雄山閣, 2020.11",208p ; 21cm
23537113,978-4-639-02736-2,,京都という地域文化 : 地方史研究協議会第70回〈京都〉大会成果論集 / 地方史研究協議会 編,,,"東京 : 雄山閣, 2020.11",269p ; 22cm
23581913,978-4-639-02737-9,,皇室・将軍家・大名家刀剣目録 / 福永酔剣 著,復刻版,,"東京 : 雄山閣, 2020.11",410p ; 27cm
23581914,978-4-639-02738-6,,大名家・著名家刀剣目録 / 福永酔剣 著,復刻版,,"東京 : 雄山閣, 2020.11",310p ; 27cm
23479303,978-4-639-02740-9,,"上代説話事典 / 大久間喜一郎, 乾克己 編",拡大版,,"東京 : 雄山閣, 2020.12",549p ; 21cm
23496064,978-4-639-02742-3,,"美術史と考古学 / 淺湫毅, 時枝務 編",,季刊考古学・別冊 ; 33,"東京 : 雄山閣, 2021.2",142p ; 26cm
23503329,978-4-639-02743-0,,日本古代皇太子制度の研究 / 本間満 著,普及版,日本古代史叢書,"東京 : 雄山閣, 2021.2",335p ; 22cm
23476132,978-4-639-02744-7,,平安京遷都期政治史のなかの天皇と貴族 / 中川久仁子 著,普及版,日本古代史叢書,"東京 : 雄山閣, 2020.12",219p ; 22cm
23488478,978-4-639-02745-4,,高松塚古墳の材料科学 / 北田正弘 著,,,"東京 : 雄山閣, 2021.2",260p ; 27cm
23494979,978-4-639-02747-8,,江戸時代年鑑 / 遠藤元男 著,新装版,雄山閣アーカイブス ; 資料篇,"東京 : 雄山閣, 2021.2","348,63p ; 21cm"
23492913,978-4-639-02748-5,,江戸一〇万日全記録 / 明田鉄男 著,新装版,雄山閣アーカイブス ; 資料篇,"東京 : 雄山閣, 2021.2",349p ; 21cm
23531456,978-4-639-02749-2,,21世紀の博物館学・考古学 / 青木豊先生古稀記念発起人会 編,,,"東京 : 雄山閣, 2021.2",530 p ; 22 cm
23507170,978-4-639-02750-8,,古代の文身と神々の世界 : 横断性図像学からのアプローチ / 桐生眞輔 著,,,"東京 : 雄山閣, 2021.2",258 p ; 27 cm
23521937,978-4-639-02751-5,,"中近世陶磁器の考古学. 第13巻 / 佐々木達夫 編 ; 佐々木達夫 [ほか] [執筆] ; 田代裕一朗, 新井崇之 訳",,,"東京 : 雄山閣, 2021.3",340p ; 22cm
23510576,978-4-639-02752-2,,中近世和鏡の研究 / 青木豊 著,,,"東京 : 雄山閣, 2021.3",310p ; 22cm
23542737,978-4-639-02753-9,,医歯薬学系博物館事典 / 落合知子 編,,,"東京 : 雄山閣, 2021.5",325p ; 22cm
23510355,978-4-639-02754-6,,港市・交流・陶磁器 : 東南アジア考古学研究 : 菊池誠一先生・坂井隆先生退職記念論文集 / 菊池誠一先生・坂井隆先生退職記念論文集編集委員会 編,,,"東京 : 雄山閣, 2021.3",335p ; 27cm
23623338,978-4-639-02757-7,,"椿井大塚山古墳と久津川古墳群 : 南山城の古墳時代とヤマト王権 / 広瀬和雄, 梅本康広 編",,季刊考古学・別冊 ; 34,"東京 : 雄山閣, 2021.5",155p ; 26cm
23564124,978-4-639-02759-1,,"土師器と須恵器 / 中村浩, 望月幹夫 編",第2版,普及版・季刊考古学,"東京 : 雄山閣, 2021.6",148p 図版16p ; 26cm
23517465,978-4-639-02760-7,,三面大黒天信仰 / 三浦あかね 著,新装2版,,"東京 : 雄山閣, 2021.4",223p ; 21cm
23520192,978-4-639-02761-4,,日本古代氏族事典 / 佐伯有清 編,第3版,,"東京 : 雄山閣, 2021.4","494,64p ; 21cm"
23559124,978-4-639-02762-1,,日本漁業・水産業の復活戦略 : 最新データに拠る日経調水産業改革委員会「提言」と改正「漁業法」概説 / 小松正之 著 ; 高木勇樹 監修,,,"東京 : 雄山閣, 2021.6",175p ; 21cm
23536673,978-4-639-02763-8,,古代エジプト全史 = A COMPREHENSIVE HISTORY OF ANCIENT EGYPT / 河合望 著,,,"東京 : 雄山閣, 2021.5",295p 図版16p ; 21cm
23543261,978-4-639-02764-5,,百済王氏と古代日本. 続 / 大坪秀敏 著,,,"東京 : 雄山閣, 2021.5",242p ; 22cm
23543830,978-4-639-02765-2,,旧石器時代から縄文時代への転換 = Transition from the Palaeolithic to the Jomon Periods : 土器が出現する頃の文化変動 / 白石浩之 著,,,"東京 : 雄山閣, 2021.5",354p ; 27cm
23622974,978-4-639-02766-9,,過去を探究する : 考古資料解読の方法と実践 / ルイス R.ビンフォード 著 ; 植木武 訳者代表,,,"東京 : 雄山閣, 2021.6",297p ; 26cm
23621507,978-4-639-02767-6,,中近世陶磁器の考古学. 第14巻 / 佐々木達夫 編 ; 佐々木達夫 [ほか] [執筆] ; 向井亙 訳,,,"東京 : 雄山閣, 2021.6",313p ; 22cm
23600825,978-4-639-02769-0,,東南アジア先史時代の海域ネットワーク : 南海の耳飾 / 深山絵実梨 著,,,"東京 : 雄山閣, 2021.10",357p ; 27cm
23561821,978-4-639-02771-3,,水心子正秀とその一門 / 黒江二郎 編著,復刻版,,"東京 : 雄山閣, 2021.6",341p 図版16p ; 26cm
23561574,978-4-639-02772-0,,日本の名槍 = Great Spears of Japan / 沼田鎌次 著,復刻版,,"東京 : 雄山閣, 2021.6",247p ; 26cm
23565184,978-4-639-02774-4,,新聞記者が見た古代日本 : 発掘の現場から / 関口和哉 著,,,"東京 : 雄山閣, 2021.7",220p ; 19cm
23581879,978-4-639-02775-1,,「入れ墨」と漢字 : 古代中国の思想変貌と書 / 松宮貴之 著,,,"東京 : 雄山閣, 2021.8",202p ; 21cm
23568312,978-4-639-02776-8,,転換期の日本考古学 = THE ARCHAEOLOGY OF JAPAN DURING ITS TRANSITION PERIOD : 1945～1965文献解題 / 坂詰秀一 著,,,"東京 : 雄山閣, 2021.7",310p ; 27cm
23576053,978-4-639-02779-9,,ホルチスヤマト / 熊木敏郎 著,,江戸〈洋学〉異聞 ; 2,"東京 : 雄山閣, 2021.8",439p ; 19cm
23575400,978-4-639-02780-5,,墓からみた近世社会 : 墓所の考古学的調査からみた大名家-その思惟の諸問題 / 坂詰秀一 監修 ; 松原典明 編,,近世大名墓の新視点 ; 1,"東京 : 雄山閣, 2021.8",228p ; 21cm
23595765,978-4-639-02782-9,,邪馬台国論争の新視点. 続々 / 片岡宏二 著,,,"東京 : 雄山閣, 2021.9",190p ; 21cm
23569115,978-4-639-02783-6,,いれずみ〈文身〉の人類学 / 吉岡郁夫 著,新装版,,"東京 : 雄山閣, 2021.7",276p ; 21cm
23570098,978-4-639-02784-3,,好色艶語辞典 : 性語類聚抄 / 笹間良彦 編著,拡大版,,"東京 : 雄山閣, 2021.7",492p ; 21cm
23614477,978-4-639-02785-0,,"世界遺産ミャンマー・バガン遺跡華麗なる壁画の世界 = THE WORLD HERITAGE BAGAN,MYANMAR THE GREAT WALL PAINTINGS / 国立文化財機構東京文化財研究所, 前川佳文, 鴫原由美 著",,,"東京 : 雄山閣, 2021.11",197p 図版12p ; 21cm
23586935,978-4-639-02786-7,,天平彫刻の技法 : 古典塑像と乾漆像について / 本間紀男 著,復刻版,,"東京 : 雄山閣, 2021.8",281p ; 26cm
23624437,978-4-639-02787-4,,"プリニウスの博物誌. 1 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.9",293p 図版7枚 ; 22cm
23624438,978-4-639-02788-1,,"プリニウスの博物誌. 2 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.9",p296～531 図版34p ; 22cm
23624607,978-4-639-02789-8,,"プリニウスの博物誌. 6 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.11",p1366～1560 72p 図版40p ; 22cm
23616939,978-4-639-02790-4,,中近世陶磁器の考古学. 第15巻 / 佐々木達夫 編 ; 佐々木達夫 [ほか] [執筆] ; 向井亙 訳,,,"東京 : 雄山閣, 2021.11",325p ; 22cm
23602956,978-4-639-02792-8,,"社会進化の比較考古学 : 都市・権力・国家 / 北條芳隆, 小茄子川歩, 有松唯 編",,季刊考古学・別冊 ; 35,"東京 : 雄山閣, 2021.10",152p ; 26cm
23616125,978-4-639-02793-5,,近衛十四郎十番勝負 / 谷川建司 著,,,"東京 : 雄山閣, 2021.10",481p 図版24p ; 21cm
23603120,978-4-639-02794-2,,中国陶磁窯址の考古学的研究 / 関口広次 著,,,"東京 : 雄山閣, 2021.10",273p ; 27cm
23624440,978-4-639-02795-9,,"プリニウスの博物誌. 3 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.10",p534～823 図版22p ; 22cm
23624442,978-4-639-02796-6,,"プリニウスの博物誌. 4 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.10",p826～1090 ; 22cm
23618068,978-4-639-02798-0,,仏教の考古学. 上巻 / 坂詰秀一 著,,,"東京 : 雄山閣, 2021.11",191p ; 21cm
23618070,978-4-639-02799-7,,仏教の考古学. 下巻 / 坂詰秀一 著,,,"東京 : 雄山閣, 2021.11",197p ; 21cm
23624603,978-4-639-02804-8,,"プリニウスの博物誌. 5 / プリニウス [著] ; 中野定雄, 中野里美, 中野美代 訳",縮刷第2版,,"東京 : 雄山閣, 2021.11",p1092～1364 図版20p ; 22cm
23478368,978-4-641-00030-8,,有斐閣法律用語辞典 / 法令用語研究会 編,第5版,,"東京 : 有斐閣, 2020.12","20,1203p ; 20cm"
23509493,978-4-641-00156-5,,"国際条約集 = INTERNATIONAL LAW DOCUMENTS. 2021年版 / 岩沢雄司, 植木俊哉, 中谷和弘 編集代表",,,"東京 : 有斐閣, 2021.3",1004p ; 19cm
23579658,978-4-641-00157-2,,"租税法判例六法 = Tax Law:Principal Statutes,Regulations,and Cases / 中里実, 増井良啓, 渕圭吾 編",第5版,,"東京 : 有斐閣, 2021.8",452p ; 22cm
23502200,978-4-641-00266-1,,"有斐閣現代心理学辞典 = Yuhikaku Dictionary of Psychology / 子安増生, 丹野義彦, 箱田裕司 監修",,,"東京 : 有斐閣, 2021.2",996p 図版9枚 ; 22cm
23606870,978-4-641-00342-2,,"有斐閣判例六法 = Yuhikaku's Statutes and Precedents. 令和4年版 / 長谷部恭男, 佐伯仁志, 酒巻匡 編集代表",,,"東京 : 有斐閣, 2021.10",2396p ; 19cm +
23599646,978-4-641-00922-6,,"ポケット六法. 令和4年版 / 佐伯仁志, 大村敦志 編集代表",,,"東京 : 有斐閣, 2021.9",2100p ; 19cm +
23479678,978-4-641-01759-7,,"新注釈民法 = New Commentary on the Civil Code of Japan. 5 / 大村敦志, 道垣内弘人, 山本敬三 編集代表",,有斐閣コンメンタール,"東京 : 有斐閣, 2020.11",834p ; 22cm
23471523,978-4-641-01848-8,,"注釈モントリオール条約 = Convention for the Unification of Certain Rules for International Carriage by Air / 藤田勝利, 落合誠一, 山下友信 編",,,"東京 : 有斐閣, 2020.11",592p ; 22cm
23494407,978-4-641-04687-0,,"分野別国際条約ハンドブック = HANDBOOK OF INTERNATIONAL TREATIES / 森肇志, 藤澤巌, 玉田大, 竹内真理, 伊藤一頼, 北村朋史 著",,,"東京 : 有斐閣, 2020.12",387p ; 22cm
23509485,978-4-641-04688-7,,国際関係私法入門 = International Civil & Commercial Law : 国際私法・国際民事手続法・国際取引法 / 松岡博 編,第4版補訂,,"東京 : 有斐閣, 2021.3",461p ; 19cm
23510400,978-4-641-04827-0,,ベトナムのビジネス法務 = BUSINESS LAW IN VIETNAM / 西村あさひ法律事務所 編,第2版,アジアビジネス法務の基礎,"東京 : 有斐閣, 2020.12",374p ; 22cm
23481807,978-4-641-04828-7,,ミャンマーのビジネス法務 = BUSINESS LAW IN MYANMAR / 西村あさひ法律事務所 編,,アジアビジネス法務の基礎,"東京 : 有斐閣, 2020.12",334p ; 22cm
23600325,978-4-641-04829-4,,"フランス新契約法 / フランソワ・アンセル, ベネディクト・フォヴァルク = コソン 著 ; 齋藤哲志, 中原太郎 訳",,,"東京 : 有斐閣, 2021.8",323 p ; 22 cm
23616668,978-4-641-05836-1,,"労働法 = The Labor Law / 安枝英訷, 西村健一郎 著",第13版,有斐閣双書プリマ・シリーズ,"東京 : 有斐閣, 2021.10",469p ; 19cm
23493200,978-4-641-12574-2,,"実務コンメンタール児童福祉法・児童虐待防止法 / 磯谷文明, 町野朔, 水野紀子 編集代表 ; 岩瀬徹 [ほか] 編",,,"東京 : 有斐閣, 2020.12",741p ; 22cm
23538327,978-4-641-12614-5,,"法解釈の方法論 = Legal interpretation : その諸相と展望 / 山本敬三, 中川丈久 編",,,"東京 : 有斐閣, 2021.3",427 p ; 22 cm
23539951,978-4-641-12618-3,,"法学入門 = Introduction to Law and Jurisprudence / 宍戸常寿, 石川博康 編 ; 内海博俊, 興津征雄, 齋藤哲志, 笹倉宏紀, 松元暢子 著",,,"東京 : 有斐閣, 2021.4",260p ; 19cm
23471823,978-4-641-12621-3,,法律の学び方 : シッシー&ワッシーと開く法学の扉 / 青木人志 著,,,"東京 : 有斐閣, 2020.11",147p ; 19cm
23479960,978-4-641-12622-0,,"新時代の弁護士倫理 = ATTORNEY'S PROFESSIONAL RESPONSIBILITY IN THE NEW ERA / 髙中正彦, 石田京子 編",,ジュリストBOOKS. Professional,"東京 : 有斐閣, 2020.12",327p ; 22cm
23474979,978-4-641-12623-7,,問題演習基本七法 : 憲法/行政法/民法/商法/民事訴訟法/刑法/刑事訴訟法. 2020 / 法学教室編集室 編,,,"東京 : 有斐閣, 2020.12",182p ; 26cm
23480249,978-4-641-12624-4,,"法解釈入門 = an introduction to legal interpretation : 「法的」に考えるための第一歩 / 山下純司, 島田聡一郎, 宍戸常寿 著",第2版,,"東京 : 有斐閣, 2020.12",228p ; 22cm
23514270,978-4-641-12626-8,,条文の読み方 = How to Read The Text of The Law / 法制執務・法令用語研究会 著,第2版,,"東京 : 有斐閣, 2021.3",200p ; 19cm
23571797,978-4-641-12628-2,,法律学の始発駅 = The Starting Station for Law Students / 長谷部恭男 著,,,"東京 : 有斐閣, 2021.7",199p ; 19cm
23567381,978-4-641-12629-9,,スポーツと法 = Sport Law : オリンピック・パラリンピックから考える / 早川吉尚 編,,,"東京 : 有斐閣, 2021.7",142p ; 19cm
23624923,978-4-641-12630-5,,"法から学ぶ文化政策 / 小林真理, 小島立, 土屋正臣, 中村美帆 著",,,"東京 : 有斐閣, 2021.11",304p ; 19cm
23468629,978-4-641-13843-8,,"論究会社法 : 会社判例の理論と実務 / 田中亘, 白井正和, 久保田修平, 内田修平 編",,,"東京 : 有斐閣, 2020.11",374p ; 22cm
23509661,978-4-641-13845-2,,"会社・株主間契約の理論と実務 : 合弁事業・資本提携・スタートアップ投資 / 田中亘, 森・濱田松本法律事務所 編",,,"東京 : 有斐閣, 2021.3",457p ; 22cm
23475397,978-4-641-13847-6,,金融商品取引法 = Financial Instruments and Exchange Law / 黒沼悦郎 著,第2版,,"東京 : 有斐閣, 2020.12",799p ; 22cm
23484319,978-4-641-13849-0,,民事訴訟法 = CIVIL PROCEDURE / 伊藤眞 著,第7版,,"東京 : 有斐閣, 2020.12",832p ; 22cm
23577927,978-4-641-13850-6,,事例でおさえる民法改正債権法 / 磯村保 著,,,"東京 : 有斐閣, 2021.7",343p ; 22cm
23509868,978-4-641-13852-0,,"防災・減災の法務 : 事業継続のために何をすべきか / 中野明安, 津久井進 編 ; 岡本正 [ほか] [執筆]",,,"東京 : 有斐閣, 2021.3",344p ; 22cm
23607803,978-4-641-13853-7,,実務家のための逐条解説新債権法 / 大阪弁護士会民法改正問題特別委員会 編,,,"東京 : 有斐閣, 2021.10",760p ; 22cm
23505702,978-4-641-13854-4,,はじめての担保物権法 / 角紀代恵 著,第2版,,"東京 : 有斐閣, 2021.2",214p ; 22cm
23512536,978-4-641-13855-1,,新基本民法 = Nouveau droit civil fondamental. 3 / 大村敦志 著,第2版,,"東京 : 有斐閣, 2021.3",226p ; 22cm
23541031,978-4-641-13856-8,,"類型別独禁民事訴訟の実務 = Private Antitrust Litigation / 長澤哲也, 多田敏明 編著",,,"東京 : 有斐閣, 2021.4",412p ; 22cm
23522367,978-4-641-13857-5,,"民法Visual Materials = Visual Materials on Civil Law / 池田真朗 編著 ; 石田剛, 田髙寛貴, 北居功, 曽野裕夫, 笠井修, 小池泰, 本山敦 著",第3版,,"東京 : 有斐閣, 2021.3",176p ; 26cm
23522591,978-4-641-13858-2,,"数字でわかる会社法 = Numerical Analysis of Corporate Law / 田中亘 編著 ; 飯田秀総, 久保田安彦, 小出篤, 後藤元, 白井正和, 松中学, 森田果 著",第2版,,"東京 : 有斐閣, 2021.4",310p ; 22cm
23549350,978-4-641-13859-9,,"民事訴訟の実像と課題 : 利用者調査の積み重ねが示すもの / 菅原郁夫, 山本和彦, 垣内秀介, 石田京子 編",,,"東京 : 有斐閣, 2021.5",289p ; 22cm
23518621,978-4-641-13860-5,,成年後見制度の生成と展開 / 新井誠 著,,,"東京 : 有斐閣, 2021.3",445p ; 22cm
23502260,978-4-641-13862-9,,"令和元年改正会社法 = Revision of the Companies Act of 2019 : 改正の経緯とポイント / 野村修也, 奥山健志 編著",,,"東京 : 有斐閣, 2021.2",219p ; 22cm
23520497,978-4-641-13864-3,,リーガルマインド会社法 / 弥永真生 著,第15版,,"東京 : 有斐閣, 2021.4",511p ; 22cm
23537470,978-4-641-13865-0,,株式会社法 = Laws of Stock Corporations / 江頭憲治郎 著,第8版,,"東京 : 有斐閣, 2021.4","1060,31p ; 22cm"
23521563,978-4-641-13866-7,,環境法BASIC = Essentials of Environmental Law / 大塚直 著,第3版,,"東京 : 有斐閣, 2021.4",616p ; 22cm
23593421,978-4-641-13868-1,,民事裁判手続とIT化の重要論点 : 法制審中間試案の争点 / 山本和彦 編,,ジュリストBOOKS. Professional,"東京 : 有斐閣, 2021.8",228p ; 22cm
23616261,978-4-641-13870-4,,契約法 / 中田裕康 著,新版,,"東京 : 有斐閣, 2021.10",628p ; 22cm
23606962,978-4-641-13873-5,,いわゆる財産管理人の訴訟上の地位 : 代理・訴訟担当・民訴法29条の基礎理論 / 岡成玄太 著,,,"東京 : 有斐閣, 2021.10",417p ; 22cm
23520783,978-4-641-13945-9,,"刑法の時間 = GUIDANCE ON THE CRIMINAL LAW OF JAPAN / 佐久間修, 橋本正博 編 ; 岡部雅人, 嘉門優, 南由介, 森永真綱 著",,,"東京 : 有斐閣, 2021.4",251p ; 19cm
23476002,978-4-641-13946-6,,"刑法事例演習教材 / 井田良, 佐伯仁志, 橋爪隆, 安田拓人 著",第3版,,"東京 : 有斐閣, 2020.12",291p ; 24cm
23484375,978-4-641-13947-3,,講義刑法学・各論 = Lectures on Criminal Law-Specific Offences / 井田良 著,第2版,,"東京 : 有斐閣, 2020.12",697p ; 22cm
23526861,978-4-641-13948-0,,刑法事例演習 : メソッドから学ぶ / 十河太朗 著,,,"東京 : 有斐閣, 2021.4",261p ; 22cm
23562080,978-4-641-13950-3,,エクササイズ刑事訴訟法 / 粟田知穂 著,第2版,,"東京 : 有斐閣, 2021.6",180p ; 22cm
23579906,978-4-641-13951-0,,家族と刑法 : 家庭は犯罪の温床か? / 深町晋也 著,,,"東京 : 有斐閣, 2021.7",269p ; 22cm
23579062,978-4-641-14933-5,,核の一九六八年体制と西ドイツ = The 1968 Global Nuclear Order and West Germany / 岩間陽子 著,,,"東京 : 有斐閣, 2021.8",396p ; 22cm
23538269,978-4-641-14937-3,,"日本政治史講義 = Japanese Political History : 通史と対話 / 御厨貴, 牧原出 著",,,"東京 : 有斐閣, 2021.5",550p ; 19cm
23621788,978-4-641-14939-7,,大阪の選択 = The People's Choice : なぜ都構想は再び否決されたのか / 善教将大 著,,,"東京 : 有斐閣, 2021.11",219p ; 19cm
23512916,978-4-641-15008-9,,民法 = CIVIL LAW. 1 / 山本敬三 監修,,有斐閣ストゥディア,"東京 : 有斐閣, 2021.3",299p ; 22cm
23525227,978-4-641-15051-5,,"国際私法 = PRIVATE INTERNATIONAL LAW / 多田望, 長田真里, 村上愛, 申美穂 著",,有斐閣ストゥディア,"東京 : 有斐閣, 2021.4",214p ; 22cm
23473868,978-4-641-15071-3,,"教育政策・行政の考え方 = PERSPECTIVES ON EDUCATIONAL POLICY AND ADMINISTRATION / 村上祐介, 橋野晶寛 著",,有斐閣ストゥディア,"東京 : 有斐閣, 2020.12",270p ; 22cm
23479692,978-4-641-15082-9,,"財政学の扉をひらく = AN INVITATION TO PUBLIC FINANCE / 高端正幸, 佐藤滋 著",,有斐閣ストゥディア,"東京 : 有斐閣, 2020.12",226p ; 22cm
23541033,978-4-641-15083-6,,"考える経営学 = THINKING ABOUT BUSINESS AND MANAGEMENT / 中川功一, 佐々木将人, 服部泰宏 著",,有斐閣ストゥディア,"東京 : 有斐閣, 2021.5",284p ; 22cm
23519680,978-4-641-15084-3,,"会社法 = CORPORATE LAW / 中東正文, 白井正和, 北川徹, 福島洋尚 著",第2版,有斐閣ストゥディア,"東京 : 有斐閣, 2021.3",261p ; 22cm
23519687,978-4-641-15085-0,,ミクロ経済学の第一歩 = FIRST STEPS IN MICROECONOMICS / 安藤至大 著,新版,有斐閣ストゥディア,"東京 : 有斐閣, 2021.4",260p ; 22cm
23623441,978-4-641-15086-7,,民法 = CIVIL LAW. 3 / 山本敬三 監修,,有斐閣ストゥディア,"東京 : 有斐閣, 2021.11",299p ; 22cm
23607835,978-4-641-15087-4,,"サービス・マーケティング = SERVICES MARKETING : コンサル会社のプロジェクト・ファイルから学ぶ / 黒岩健一郎, 浦野寛子 著",,有斐閣ストゥディア,"東京 : 有斐閣, 2021.10",264p ; 22cm
23473367,978-4-641-16568-7,,"プラットフォームビジネス : デジタル時代を支配する力と陥穽 / マイケル・A.クスマノ, アナベル・ガワー, デヴィッド・B.ヨッフィー 著 ; 青島矢一 監訳 ; 齋藤靖 [ほか] 訳",,,"東京 : 有斐閣, 2020.12",359p ; 19cm
23476988,978-4-641-16570-0,,"ファイナンス論・入門 = Introduction to Finance : イチからわかる証券投資と企業金融 / 俊野雅司, 白須洋子, 時岡規夫 著",,有斐閣コンパクト,"東京 : 有斐閣, 2020.12",382p ; 19cm
23475427,978-4-641-16574-8,,はじめての医療経営論 = Introduction to Healthcare Administration / 真野俊樹 編,,,"東京 : 有斐閣, 2020.12",256p ; 22cm
23516375,978-4-641-16576-2,,考える力を高めるキャリアデザイン入門 = Introduction to Career Design : なぜ大学で学ぶのか / 藤村博之 編,,,"東京 : 有斐閣, 2021.4",212p ; 22cm
23508785,978-4-641-16577-9,,ゲーム理論 = Game Theory / 岡田章 著,第3版,,"東京 : 有斐閣, 2021.3",595p ; 22cm
23501829,978-4-641-16578-6,,"変貌する日本のイノベーション・システム = Transformation of the National Innovation System of Japan / 鈴木潤, 安田聡子, 後藤晃 編",,,"東京 : 有斐閣, 2021.2",263p ; 22cm
23518401,978-4-641-16579-3,,日本の企業間取引 = The History of Inter-firm Transaction Relationships in Japan : 市場性と組織性の歴史構造 / 金容度 著,,法政大学イノベーション・マネジメント研究センター叢書 ; 20,"東京 : 有斐閣, 2021.3",545p ; 22cm
23501844,978-4-641-16580-9,,生産技術システムの国際水平移転 = The International Horizontal Transfer of Production Technology Systems : トランスナショナル経営の実現に向けて / 藤岡豊 著,,,"東京 : 有斐閣, 2021.2",305p ; 22cm
