全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23476423,978-4-89775-418-5,,"ストレスにはもう負けない! : ストレスによるうつ病の予防と治療 / 小林清香, 吉益晴夫 著",,埼玉医科大学超人気健康セミナーシリーズ,"東京 : ライフサイエンス出版, 2020.12",131p ; 19cm
23485135,978-4-89775-419-2,,お肌の教科書 : シンプルケアで健康肌を手に入れる / 橋本加代子 著,,,"東京 : ライフサイエンス出版, 2020.11",119p ; 21cm
23499813,978-4-89775-420-8,,ドクターうえしまの塩切り奮闘記 : 循環器疫学の専門家が実践する究極の食塩無添加生活 / 上島弘嗣 著,,,"東京 : ライフサイエンス出版, 2021.2",255p ; 19cm
23481186,978-4-89775-422-2,,"喘息・花粉症・食物アレルギー : 体質改善も夢じゃないきちんと知れば悩まない / 永田真, 徳山研一 著",,埼玉医科大学超人気健康セミナーシリーズ,"東京 : ライフサイエンス出版, 2020.12",140p ; 19cm
23525558,978-4-89775-423-9,,"リシェの美術解剖学 : 日本語版 / ポール・リシェ [著] ; 坂井建雄 監訳 ; 阿久津裕彦, 植村亜美, 岡村太郎, 加藤公太 訳",,,"東京 : ライフサイエンス出版, 2020.12",279p ; 31cm
23507075,978-4-89775-425-3,,"血管不全の生理学的診断指針 = Physiological Diagnostic Criteria for Vascular Failure / 日本循環器学会, 日本血管不全学会 編集",,,"東京 : ライフサイエンス出版, 2021.1",38p ; 30cm
23495312,978-4-89775-426-0,,股関節の痛みと向き合うための5章 / ライフサイエンス出版医療編集室 編,,ライフサイエンス選書,"東京 : ライフサイエンス出版, 2021.1",126p ; 21cm
23514995,978-4-89775-427-7,,"ガマンしていませんか?帯状疱疹の痛み : ワクチンで予防!早めの服薬! / 岡秀昭, 西田裕介, 清水健次, 町田早苗 著",,埼玉医科大学超人気健康セミナーシリーズ,"東京 : ライフサイエンス出版, 2021.3",139p ; 19cm
23522883,978-4-89775-429-1,,"不整脈診療ガイドこの症例をどうする? / 日本循環器学会, 日本不整脈心電学会 編集",,,"東京 : ライフサイエンス出版, 2021.4",109 p ; 26 cm
23588382,978-4-89775-430-7,,高血圧変わる常識・変わらぬ非常識 : 臨床高血圧の125年 / 桑島巖 著,,,"東京 : ライフサイエンス出版, 2021.4",160p ; 21cm
23518096,978-4-89775-431-4,,"不整脈薬物治療ガイドライン : ポケット版 : 日本循環器学会/日本不整脈心電学会合同ガイドライン. 2020年改訂版 / 日本循環器学会, 日本不整脈心電学会 編集 ; 小野克重, 岩﨑雄樹, 清水渉, 髙橋尚彦 ポケット版監修",,,"東京 : ライフサイエンス出版, 2021.4",159p ; 18cm
23554054,978-4-89775-432-1,,"不整脈非薬物治療ガイドライン : ポケット版 : 日本循環器学会/日本不整脈心電学会合同ガイドライン. 2018年改訂版/2021年フォーカスアップデート版 / 日本循環器学会, 日本不整脈心電学会 編集 ; 栗田隆志, 野上昭彦, 草野研吾, 夛田浩 ポケット版監修",,,"東京 : ライフサイエンス出版, 2021.5",134p ; 18cm
23541293,978-4-89775-433-8,,精神科医療の「7つの不思議」 : 病院で聞けない話、診察室では見えない姿 / 夏苅郁子 著,,,"東京 : ライフサイエンス出版, 2021.5",221p ; 19cm
23542036,978-4-89775-434-5,,"フレイル高齢者・認知機能低下高齢者の下部尿路機能障害に対する診療ガイドライン. 2021 / 日本サルコペニア・フレイル学会, 国立長寿医療研究センター 編集",,,"東京 : 日本サルコペニア・フレイル学会, 2021.4",101p ; 26cm
23601359,978-4-89775-437-6,,"心血管疾患におけるリハビリテーションに関するガイドライン : ポケット版 : 日本循環器学会/日本心臓リハビリテーション学会合同ガイドライン. 2021年改訂版 / 日本循環器学会, 日本心臓リハビリテーション学会 編集 ; 牧田茂 ポケット版監修",,,"東京 : ライフサイエンス出版, 2021.9",142p ; 18cm
23590551,978-4-89775-438-3,2188-2193,"サンフォード感染症治療ガイド : 日本語版. 2021 / David N.Gilbert, Henry F.Chambers, Michael S.Saag, Andrew T.Pavia, Helen W.Boucher 編集 ; 菊池賢, 橋本正良 日本語版監修 ; 井口成一 [ほか] 日本語版翻訳",,,"東京 : ライフサイエンス出版, 2021.8",409p ; 19cm
23569652,978-4-89775-439-0,,"薬剤疫学の基礎と実践 / 景山茂, 久保田潔 編",改訂第3版,,"東京 : ライフサイエンス出版, 2021.7",429p ; 26cm
23590252,978-4-89775-441-3,,臨床試験の考え方 / 景山茂,,ライフサイエンス選書,"東京 : ライフサイエンス出版, 2021.9",116 p ; 21 cm
23474651,978-4-89795-244-4,,"図解でわかる労働者派遣いちばん最初に読む本 / 佐藤広一, 星野陽子 著",改訂2版,,"東京 : アニモ出版, 2020.12",238p ; 21cm
23483016,978-4-89795-245-1,,評価をしない評価制度 : 人事評価制度の課題がこれで解消! / 榎本あつし 著,,,"東京 : アニモ出版, 2021.1",221p ; 21cm
23492437,978-4-89795-246-8,,テレワークを導入・運用するときこれだけは知っておきたい労務管理 / HRプラス社会保険労務士法人 著,,,"東京 : アニモ出版, 2021.2",206p ; 21cm
23508128,978-4-89795-247-5,,図解でわかる社会保険いちばん最初に読む本 / 山田芳子 編著 ; 米澤裕美 著,改訂5版,,"東京 : アニモ出版, 2021.3",206p ; 21cm
23536182,978-4-89795-248-2,,"図解でわかるDXいちばん最初に読む本 / 神谷俊彦 編著 ; 木佐谷康, 湯山恭史, 荒川清志 著",,,"東京 : アニモ出版, 2021.4",174p ; 21cm
23541296,978-4-89795-249-9,,相続・贈与知らないと損する(得)ガイド : これだけ知っていれば大丈夫! / 弓家田良彦 著,改訂3版,,"東京 : アニモ出版, 2021.5",254p ; 21cm
23548697,978-4-89795-250-5,,取締役になるときいちばん最初に読む本 : これだけは知っておきたい! / 西田弥代 著,改訂2版,,"東京 : アニモ出版, 2021.6",238p ; 21cm
23564607,978-4-89795-251-2,,障がい福祉事業の開業・手続き・運営のしかた / 伊藤誠 著,改訂2版,,"東京 : アニモ出版, 2021.7",222p ; 21cm
23574038,978-4-89795-252-9,,中小建設業者のための「公共工事」受注の最強ガイド / 小林裕門 著,,,"東京 : アニモ出版, 2021.8",262p ; 21cm
23594921,978-4-89795-253-6,,"金融機関出身の女性税理士が書いた社長に信頼される資産防衛術 / ウーマン・タックス 著 ; 板倉京, 羽田リラ [著]",,,"東京 : アニモ出版, 2021.9",166p ; 21cm
23603053,978-4-89795-254-3,,図解でわかるマーケティングの基本としくみ / 野上眞一 著,,,"東京 : アニモ出版, 2021.10",174p ; 21cm
23613685,978-4-89795-255-0,,"外国人を雇うときこれだけは知っておきたい実務と労務管理 / 佐藤広一, 松村麻里 著",,,"東京 : アニモ出版, 2021.11",214p ; 21cm
23575983,978-4-89801-704-3,,前立腺がんの基本と低侵襲がん標的治療 : 患者さんのための前立腺がん専門書 / 小路直,,,"東京 : ライフ・サイエンス, 2021.8",145 p ; 21 cm
23554231,978-4-89801-707-4,,鼻アレルギー診療ガイドラインダイジェスト. 2020年版,,,"[東京] : 日本耳鼻咽喉科免疫アレルギー感染症学会鼻アレルギー診療ガイドライン作成委員会, 2021.1",32p ; 26cm
23575237,978-4-89801-717-3,,"レジデント・コンパス = Resident Compass. 整形外科編 / 菅野伸彦, 大鳥精司 監修",第4版,,"東京 : ライフ・サイエンス, 2021.4",333p ; 16cm
23589633,978-4-89801-727-2,,内耳自己免疫病 : 内耳基礎免疫研究成果と337症例の5年以上治療成績 / 富山俊一 著,,,"東京 : ライフ・サイエンス, 2021.9",59 p ; 26 cm
23477406,978-4-89805-216-7,,琉球海域史論. 上 / 真栄平房昭 著.,,,"宜野湾 : 榕樹書林, 2020.9.",550p ; 22cm +
23477403,978-4-89805-217-4,,琉球海域史論. 下 / 真栄平房昭 著.,,,"宜野湾 : 榕樹書林, 2020.9.",554p ; 22cm +
23548475,978-4-89805-222-8,,琉歌散歩 / 島袋盛敏 著 ; 仲程昌徳 解題,,,"宜野湾 : 榕樹書林, 2020.7",204 p ; 19 cm
23514982,978-4-89805-223-5,,ベトナム戦争と沖縄 : 石川文洋フォト・アイ / 石川文洋 著,,がじゅまるブックス ; 16,"宜野湾 : 榕樹書林, 2020.12",108p ; 21cm
23551571,978-4-89805-224-2,,キューバ★わが愛 : 私が見たキューバの素顔 / 兼城淳子,,,"宜野湾 : 榕樹書林, 2021.2",197 p ; 31 cm
23548474,978-4-89805-225-9,,錬膽護身唐手術 / 富名腰 (船越) 義珍 著 ; 杉本文人 解題,普及版,,"宜野湾 : 榕樹書林, 2021.3",340 p ; 19 cm
23545248,978-4-89805-227-3,,"沖縄・宮古島島尻の秘祭ウヤガン : 大城弘明フォト・アイ / 大城弘明, 川満信一, 冨樫堅 解説",,がじゅまるブックス = Gajumaru books ; 17,"宜野湾 : 榕樹書林, 2021.3",110 p ; 21 cm
23625233,978-4-89805-230-3,,琉球沖縄仏教史 / 知名定寛 著,,Ryukyuko library = 琉球弧叢書 ; 35,"宜野湾 : 榕樹書林, 2021.10","294, 16 p ; 22 cm +"
23523568,978-4-89806-501-3,,笙で世界の名曲を / 真鍋尚之 著,,,"東京 : 里文出版, 2020.12",71p ; 26cm
23496042,978-4-89806-502-0,,笑って答えず : 評伝・小山冨士夫 / 浅野博行 著,,,"東京 : 里文出版, 2021.2",263p ; 20cm
23509538,978-4-89806-503-7,,和のごはんもん : 京の老舗の家の味 / 飯田知史 著,新装改訂版,,"東京 : 里文出版, 2021.2",127p ; 21cm
23520402,978-4-89806-504-4,,梵字集 : 朴筆書体による種子の世界 / 小峰智行 著,,,"東京 : 里文出版, 2021.4","287,24p ; 21cm"
23520640,978-4-89806-505-1,,折紙の文化史 = Cultural History of ORIGAMI : 祈り、願い、遊ぶ / 小林一夫 著,,,"東京 : 里文出版, 2021.5",189p ; 21cm
23533459,978-4-89806-506-8,,工芸のコンポジション : 伝統の功罪についての13試論 / 樋田豊郎 著,,,"東京 : 里文出版, 2021.5",277p ; 20cm
23561249,978-4-89806-507-5,,シャイでクールでお熱いのがお好き : 映画スタア似顔絵昭和館 / 志賀コージ イラストとエッセイ,,,"東京 : 里文出版, 2021.6",175p ; 21cm
23560329,978-4-89806-508-2,,中国怪談奇談集 / 多久弘一 著,新装増補版,,"東京 : 里文出版, 2021.7",239p ; 19cm
23569157,978-4-89806-509-9,,骨董市・蚤の市掘り出し物は宝もの / 末續堯 著,,,"東京 : 里文出版, 2021.8",158p ; 19cm
23584062,978-4-89806-510-5,,古美術骨董ハンドブック / 里文出版編集部 著,改訂増補版,,"東京 : 里文出版, 2021.8",142p ; 19cm
23593902,978-4-89806-511-2,,シャイでクールでお熱いのがお好き. 続 / 志賀コージ イラストとエッセイ,,,"東京 : 里文出版, 2021.9",175p ; 21cm
23607227,978-4-89806-512-9,,交錯する彫刻とジュエリー = BETWEEN SCULPTURE & JEWELRY / 中村ミナト 著,,,"東京 : 里文出版, 2021.10",118p ; 27cm
23624491,978-4-89806-514-3,,父のおじさん : 作家・尾崎一雄と父の不思議な関係 / 田中敦子 著,,,"東京 : 里文出版, 2021.12",237p ; 20cm
23497054,978-4-89811-130-7,,The rabbits' wedding = しろいうさぎとくろいうさぎ / Story and pictures by Garth Williams,,,"Tokyo : Labo Teaching Information Center, 2021.1",1冊 (ページ付なし) ; 31 cm +
23624995,978-4-89811-131-4,,"サケ, はるかな旅の詩 = The song of the salmon / C.W. Nicol [作] ; Mori Yoko [訳] ;Susan A. Point [絵]",,Get on target ; series 22,"東京 : ラボ教育センター, 2021.4",48 p ; 30 cm +
23493015,978-4-89815-515-8,,言葉の星座 / 鴨田潤,,,"東京 : カクバリズム, 2020.4",383 p ; 19 cm +
23472006,978-4-89815-527-1,,Chaos / ウィン・シャ 著 ; ウィン・シャ クリエイティブ・ディレクション/写真 ; 井上嗣也 アートディレクション/デザイン.,,,"[大阪] : SUN ENTERTAINMENT CULTURE JAPAN, 2020.11",1冊(ページ付なし) ; 32cm +
23479615,978-4-89815-529-5,,サッコ先生と!からだこころ研究所 : 小学生と考える「性ってなに?」 / 高橋幸子 著.,,,"東京 : リトルモア, 2020.11.",127p ; 21cm.
23558797,978-4-89815-531-8,,家で揚げるともっとおいしい / 坂田阿希子 著,,,"東京 : リトルモア, 2021.6",95p ; 25cm
23471147,978-4-89815-532-5,,きらめく拍手の音 : 手で話す人々とともに生きる / イギルボラ 著 ; 矢澤浩子 訳,,,"東京 : リトルモア, 2020.12",285p ; 19cm
23481556,978-4-89815-533-2,,『花束みたいな恋をした』オフィシャルフォトブック / 江森康之 撮影,,,"東京 : リトルモア, 2021.1",1冊(ページ付なし) ; 19×24cm
23477283,978-4-89815-534-9,,花束みたいな恋をした : ノベライズ / 坂元裕二 原作・脚本 ; 黒住光 著,,,"東京 : リトルモア, 2021.1",190p ; 19cm
23476737,978-4-89815-535-6,,花束みたいな恋をした / 坂元裕二 著,,,"東京 : リトルモア, 2021.1",155p ; 20cm
23490464,978-4-89815-536-3,,調子悪くてあたりまえ : 近田春夫自伝 / 近田春夫 著,,,"東京 : リトルモア, 2021.2",340p ; 19cm
23498731,978-4-89815-537-0,,七面鳥 : 山、父、子、山 / レ・ロマネスクTOBI 著,,,"東京 : リトルモア, 2021.3",283p ; 20cm
23505260,978-4-89815-538-7,,おいしいものでできている / 稲田俊輔 著,,,"東京 : リトルモア, 2021.3",237p ; 19cm
23527190,978-4-89815-539-4,,受験のプロに教わるソムリエ試験対策講座. 2021年度版 / 杉山明日香 著,,,"東京 : リトルモア, 2021.4",455p ; 26cm +
23532874,978-4-89815-540-0,,受験のプロに教わるソムリエ試験対策問題集 : ワイン地図問題付き. 2021年度版 / 杉山明日香 著,,,"東京 : リトルモア, 2021.5",111p ; 21cm +
23525818,978-4-89815-541-7,,お父さん、まだだいじょうぶ?日記 / 加瀬健太郎 著,,,"東京 : リトルモア, 2021.5",207p ; 19cm
23535194,978-4-89815-542-4,,沢村貞子の献立 料理・飯島奈美. 2 / 飯島奈美 著 ; 沢村貞子 [献立],,,"東京 : リトルモア, 2021.4",143p ; 24cm
23557486,978-4-89815-543-1,,THE STONE/FACE : 西村裕介写真集 / 西村裕介 著,,,"東京 : リトルモア, 2021.5",1冊(ページ付なし) ; 30cm
23591248,978-4-89815-545-5,,"森田芳光全映画 = All about the Films of Yoshimitsu Morita / 宇多丸, 三沢和子 編・著",,,"東京 : リトルモア, 2021.9","553,10p ; 26cm"
23604160,978-4-89815-546-2,,話し足りなかった日 / イラン 著 ; オヨンア 訳,,,"東京 : リトルモア, 2021.10",245p ; 19cm
23615523,978-4-89815-549-3,,『花束みたいな恋をした』音楽と絵 / 大友良英 音楽 ; 朝野ペコ 絵,,,"東京 : リトルモア, 2021.11",1冊(ページ付なし) ; 26cm +
23479390,978-4-89827-542-9,,速修テキスト. 2021-3 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.1",769p ; 21cm
23474196,978-4-89827-543-6,,速修テキスト. 2021-4 / 山口正浩 監修.,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2020.11.",614p ; 21cm.
23480060,978-4-89827-544-3,,速修テキスト. 2021-5 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.1",637p ; 21cm
23475012,978-4-89827-545-0,,速修テキスト. 2021-6 / 山口正浩 監修.,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2020.11.",511p ; 21cm.
23473521,978-4-89827-546-7,,特訓問題集. 2021-1 / 山口正浩 監修.,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2020.11.",178p ; 26cm.
23488199,978-4-89827-547-4,,特訓問題集. 2021-2 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.2",135p ; 26cm
23480455,978-4-89827-548-1,,速修2次テキスト : 2次試験対策事例1・2・3・4. 2021 / 山口正浩 監修 ; TBC受験研究会主任講師陣 編著,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.1",329p ; 26cm
23586746,978-4-89827-549-8,,特訓問題集. 2022-1 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.9",160p ; 26cm
23596302,978-4-89827-550-4,,速修テキスト. 2022-1 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.10",650p ; 21cm
23601759,978-4-89827-551-1,,速修テキスト. 2022-2 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.10",570p ; 21cm
23607947,978-4-89827-552-8,,速修テキスト. 2022-3 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.11",780p ; 21cm
23615066,978-4-89827-553-5,,速修テキスト. 2022-4 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.11",613p ; 21cm
23615067,978-4-89827-555-9,,速修テキスト. 2022-6 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.10",514p ; 21cm
23615065,978-4-89827-556-6,,特訓問題集. 2022-2 / 山口正浩 監修,,TBC中小企業診断士試験シリーズ,"東京 : 早稲田出版, 2021.11",135p ; 26cm
23473837,978-4-89830-335-1,,木久扇のチャンバラ大好き人生 / 林家木久扇 著,,,"東京 : ワイズ出版, 2020.9",373p ; 22cm
23473777,978-4-89830-336-8,,ワイズ出版30周年記念目録 / ワイズ出版編集部 編,,,"東京 : ワイズ出版, 2020.10",191p ; 21cm
23472655,978-4-89830-337-5,,京都・妖怪三十六景 / 山田彊一 著,,,"東京 : ワイズ出版, 2020.10",110p ; 26cm
23473061,978-4-89830-338-2,,ゴダール、わがアンナ・カリーナ時代 / 山田宏一 著,増補新版,ワイズ出版映画文庫 ; 15,"東京 : ワイズ出版, 2020.12",722p ; 15cm
23478648,978-4-89831-374-9,,空中茶室を夢みた男 / 田中千世子 監督 ; 鈴木弥生 [ほか] 出演,,,"東京 : フイルムヴォイス, 2020.12",DVD 1枚 ; 12 cm
23576266,978-4-89831-375-6,,"防衛大学校の青春 : 若き防人たちの365日 / 國分良成, 納富中, 河野克俊 出演",,,"東京 : ワック, 2021.2",DVD 1枚 ; 12 cm +
23475433,978-4-89831-497-5,,世界は「中国に対峙できる日本」を望んでいる : 日本人への遺言 / ヘンリー・ストークス 著 ; [藤田裕行] [翻訳・構成],,,"東京 : ワック, 2020.12",255p ; 19cm
23480147,978-4-89831-498-2,,こう読み直せ!日本の歴史 : サクっと分かる / 宮崎正弘 著,,,"東京 : ワック, 2020.12",278p ; 19cm
23483919,978-4-89831-499-9,,"ロジカル面接術. 2023年度版 / 津田久資, 下川美奈 著",,,"東京 : ワック, 2021.1",215p ; 21cm
23491589,978-4-89831-500-2,,命がけの証言 / 清水ともみ 著 ; 楊海英 [著],,,"東京 : ワック, 2021.1",207p ; 19cm
23469575,978-4-89831-830-0,,"不安を煽りたい人たち / 上念司, 篠田英朗 著",,WAC BUNKO ; B-330,"東京 : ワック, 2020.11",238p ; 18cm
23474123,978-4-89831-831-7,,日本学術会議の研究 / 白川司 著,,WAC BUNKO ; B-331,"東京 : ワック, 2020.12",229p ; 18cm
23495908,978-4-89831-832-4,,「反日」化するドイツの正体 / 木佐芳男 著,,WAC BUNKO ; B-332,"東京 : ワック, 2021.2",277p ; 18cm
23495094,978-4-89831-833-1,,やはり金だ : 資産形成も防衛も / 増田悦佐 著,,WAC BUNKO ; B-333,"東京 : ワック, 2021.2",231p ; 18cm
23502892,978-4-89831-834-8,,それでも習近平が中国経済を崩壊させる / 朝香豊 著,,WAC BUNKO ; B-334,"東京 : ワック, 2021.3",252p ; 18cm
23494179,978-4-89831-835-5,,韓国がなくても日本経済はまったく心配ない / 新宿会計士 著,,WAC BUNKO ; B-335,"東京 : ワック, 2021.2",236p ; 18cm
23552863,978-4-89831-836-2,,"己も国も自信を持たなきゃ! / 江本孟紀, 舞の海秀平 著",,WAC BUNKO ; B-336,"東京 : ワック, 2021.7",222p ; 18cm
23517672,978-4-89831-837-9,,捏造メディアが報じない真実 : 習近平のジェノサイド / 大高未貴 著,,WAC BUNKO ; B-337,"東京 : ワック, 2021.4",231p ; 18cm
23518950,978-4-89831-838-6,,渡部昇一の昭和史. 正 / 渡部昇一 著,新装版,WAC BUNKO ; B-338,"東京 : ワック, 2021.4",348p ; 18cm
23517673,978-4-89831-839-3,,齋藤孝もう恥をかかないための日本語講座 / 齋藤孝 著,,WAC BUNKO ; B-339,"東京 : ワック, 2021.4",190p ; 18cm
23553166,978-4-89831-840-9,,"中国が台湾を侵略する日 : 習近平は21世紀のヒトラーだ! : 2022年中国の真実 / 宮崎正弘, 石平 著",,WAC BUNKO ; B-340,"東京 : ワック, 2021.7",221p ; 18cm
23524133,978-4-89831-841-6,,新・階級闘争論 : 暴走するメディア・SNS / 門田隆将 著,,WAC BUNKO ; B-341,"東京 : ワック, 2021.5",311p ; 18cm
23530080,978-4-89831-842-3,,ウエストがくびれた女は、男心をお見通し / 竹内久美子 著,,WAC BUNKO ; B-342,"東京 : ワック, 2021.5",239p ; 18cm
23546415,978-4-89831-843-0,,無邪気(ノーテンキ)な日本人よ、白昼夢から目覚めよ / 川口マーン惠美 著,,WAC BUNKO ; B-343,"東京 : ワック, 2021.6",231p ; 18cm
23552861,978-4-89831-845-4,,好かれる人は「すごく」「とても」の使い方がうまい / 渋谷昌三 著,,WAC BUNKO ; B-345,"東京 : ワック, 2021.7",196p ; 18cm
23570192,978-4-89831-846-1,,「慰安婦」はみな合意契約をしていた : ラムザイヤー論文の衝撃 / 有馬哲夫 著,,WAC BUNKO ; B-346,"東京 : ワック, 2021.8",262p ; 18cm
23588693,978-4-89831-847-8,,暴走するジェンダーフリー : 異論を許さない時代 / 橋本琴絵 著,,WAC BUNKO ; B-347,"東京 : ワック, 2021.8",213p ; 18cm
23608438,978-4-89831-848-5,,中国人の僕が日本に帰化した理由(ワケ) / 孫向文 著,,WAC BUNKO ; B-348,"東京 : ワック, 2021.11",222p ; 18cm
23585380,978-4-89831-849-2,,数字を読めない「文系バカ」が日本をダメにする : コロナ騒動で分かった! / 髙橋洋一 著,,WAC BUNKO ; B-349,"東京 : ワック, 2021.8",247p ; 18cm
23600185,978-4-89831-850-8,,いまそこにある中国の日本侵食 / ケント・ギルバート 著,,WAC BUNKO ; B-350,"東京 : ワック, 2021.10",255p ; 18cm
23609000,978-4-89831-851-5,,馬渕睦夫が読み解く2022年世界の真実 : 静かなる第三次世界大戦が始まった : 元駐ウクライナ大使 / 馬渕睦夫 著,,WAC BUNKO ; B-351,"東京 : ワック, 2021.11",213p ; 18cm
23588024,978-4-89831-852-2,,美しく、強く、成長する国へ。 : 私の「日本経済強靱化計画」 / 高市早苗 著,,WAC BUNKO ; B-352,"東京 : ワック, 2021.9",223p ; 18cm
23619047,978-4-89831-853-9,,皇室をお護りせよ! : 鎌田中将への密命 / 鎌田勇 著,,WAC BUNKO ; B-353,"東京 : ワック, 2021.12",271p ; 18cm
23600177,978-4-89831-854-6,,歪められた昭和史 / 渡部昇一 著,,WAC BUNKO ; B-354,"東京 : ワック, 2021.10",270p ; 18cm
23618585,978-4-89831-855-3,,米中激突の地政学 : そして日本の選択は / 茂木誠 著,,WAC BUNKO ; B-355,"東京 : ワック, 2021.11",318p ; 18cm
23536944,978-4-89831-951-2,,"中国の暴虐 : ウイグル、モンゴル、香港、尖閣 / 櫻井よしこ, 楊逸, 楊海英 著",,,"東京 : ワック, 2021.5",237p ; 19cm
23548113,978-4-89831-952-9,,ディープステート : 世界を操るのは誰か / 馬渕睦夫 著,,,"東京 : ワック, 2021.6",214p ; 19cm
23567855,978-4-89831-953-6,,中国に侵略(インベージョン)されたアメリカ / 山口敬之 著,,,"東京 : ワック, 2021.8",246p ; 19cm
23580101,978-4-89831-954-3,,あの日ジョブズは / 片山恭一 文 ; 小平尚典 写真,,,"東京 : ワック, 2021.8",254p ; 19cm
23516567,978-4-89831-995-6,,"社長、その労務管理はダメです : 労基署は見逃さない / 原労務安全衛生管理コンサルタント事務所, ヒューマンリソースマネージメント 著",,,"東京 : ワック, 2021.4",247p ; 19cm
23611313,978-4-89974-101-5,,"Demystifying rising inequality in Asia / edited by Bihong Huang, Peter J. Morgan, and Naoyuki Yoshino",,,"Tokyo : Asian Development Bank Institute, [2019]","13, 391 p ; 23 cm"
23471594,978-4-89975-415-2,,亜鉛華 : 臼井良子歌集 / 臼井良子 著.,,コスモス叢書 ; 第1186篇,"東京 : 柊書房, 2020.11.",197p ; 20cm.
23503531,978-4-89975-416-9,,草の輪舞曲 : 歌集 / 小野はつね,,コスモス叢書 ; 第1190篇,"東京 : 柊書房, 2021.2",206 p ; 20 cm
23546846,978-4-89975-417-6,,鳩寿燦々 : 北條忠政歌集 / 北條忠政 著,,コスモス叢書 ; 第1193篇,"東京 : 柊書房, 2021.6",193 p ; 20 cm
23560568,978-4-89975-418-3,,農婦の証 : 青野多都留歌集 / 青野多都留 著,,コスモス叢書 ; 第1195篇,"東京 : 柊書房, 2021.6",163 p ; 20 cm
23555292,978-4-89975-419-0,,ドルフィンキック : 斉藤淳子歌集 / 斉藤淳子 著,,コスモス叢書 ; 第1194篇,"東京 : 柊書房, 2021.6",184 p ; 20 cm
23565168,978-4-89975-420-6,,琥珀夕映え : 竹内みどり歌集 / 竹内みどり 著,,コスモス叢書 ; 第1200篇,"東京 : 柊書房, 2021.7",189 p ; 20 cm
23624810,978-4-89975-421-3,,砦無きこと : 矢野博子歌集 / 矢野博子 著,,コスモス叢書 ; 第1203篇,"東京 : 柊書房, 2021.12",225 p ; 20 cm
23548220,978-4-89976-514-1,,ざんねんな神さま辞典. 古事記の巻 / 荒川祐二 作 ; ひぐらしカンナ 漫画,,,"東京 : ヴォイス出版事業部, 2020.12",141p ; 21cm
23486787,978-4-89976-515-8,,地球と人類を救う真実追求者たちとの対話 : 光と闇の最終章が今、はじまる / 佐野美代子 著,,,"東京 : ヴォイス出版事業部, 2021.2",231p ; 19cm
23533290,978-4-89976-516-5,,"ディスクロージャーへ、宇宙維新がはじまる! : 元FBI特別捜査官ジョン・デソーザ×高野誠鮮 / ジョン・デソーザ, 高野誠鮮 著",,あの『X-ファイル』の主人公と語る最高機密ファイル ; Vol.2,"東京 : ヴォイス出版事業部, 2021.4",215p ; 19cm
23561073,978-4-89976-518-9,,3分間のクリアリングでキレイになる! : おうちにいながら大自然とつながるハワイアンペレズメソッド&エクササイズ / 宮田多美枝 著,,,"東京 : ヴォイス出版事業部, 2021.8",141p ; 21cm
23565043,978-4-89976-519-6,,世界怪物大作戦Q : 世直しYouTuber JOSTARが闇を迎え撃つ! : カイブツたちを退治せよ! / JOSTAR 著,,,"東京 : ヴォイス出版事業部, 2021.8",295p ; 19cm
23597296,978-4-89976-520-2,,クリスタルカード : the healing crystals / SHIZUKU [著],,,"東京 : ヴォイス出版事業部, 2021.8",111 p ; 13 cm +
23610995,978-4-89976-522-6,,"The X-MAN File Q : 元FBI特別捜査官ジョン・デソーザ×JOSTAR with岡本一兵衛、直家GO / ジョン・デソーザ, JOSTAR 著 ; 岡本一兵衛, 直家GO [著]",,あの『X-ファイル』の主人公と世直しYouTuberが真実を暴く最高機密ファイル ; VOL.3,"東京 : ヴォイス出版事業部, 2021.11",211p ; 19cm
23622500,978-4-89976-525-7,,TRUTH SEEKERS. 2 / 佐野美代子 著,,,"東京 : ヴォイス出版事業部, 2021.12",245p ; 19cm
23579849,978-4-89976-700-8,,黒猫のおくりもの : 三嶋くろねRough & Line Art / 三嶋くろね 著,,,"東京 : メディエイション, 2021.9",1冊(ページ付なし) ; 26cm
23473931,978-4-89977-509-6,,メルカリではじめる古着物販超入門 / しーな 著,,,"東京 : ラトルズ, 2020.12",183p ; 19cm
