全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23577934,978-4-337-06250-4,,幸せな日々 / ミロ・ガヴラン 著 ; ao 絵 ; 山本郁子 訳,,,"東京 : 国土社, 2021.8",158p ; 20cm
23571369,978-4-337-09451-2,,ちぎり紙・きり紙・はり絵,,図画工作deたのしい作品づくり / 柴田芳作 監修 ; 国土社編集部 編集,"東京 : 国土社, 2021.7",31p ; 29cm
23571370,978-4-337-09452-9,,ステンシル,,図画工作deたのしい作品づくり / 柴田芳作 監修 ; 国土社編集部 編集,"東京 : 国土社, 2021.7",31p ; 29cm
23568249,978-4-337-09453-6,,紙でつくる彫刻,,図画工作deたのしい作品づくり / 柴田芳作 監修 ; 国土社編集部 編集,"東京 : 国土社, 2021.8",31p ; 29cm
23568247,978-4-337-09454-3,,うごくおもちゃ,,図画工作deたのしい作品づくり / 柴田芳作 監修 ; 国土社編集部 編集,"東京 : 国土社, 2021.8",31p ; 29cm
23486318,978-4-337-09906-7,,アフガニスタン勇気と笑顔 / 内堀タケシ 写真・文.,新版.,,"東京 : 国土社, 2020.11.",43p ; 23cm.
23505188,978-4-337-09907-4,,フクシマ : 2011年3月11日から変わったくらし / 内堀タケシ 写真・文,,,"東京 : 国土社, 2021.2",[34p] ; 27cm
23553860,978-4-337-16311-9,,"ケガと病気から体をまもる予防・手当・体づくり / 鈴木和弘, 近藤とも子 著 ; オーモリシンジ 絵",,,"東京 : 国土社, 2021.6",96p ; 27cm
23568224,978-4-337-16711-7,,細菌・ウイルスに負けない!感染症の本 / 近藤とも子 著 ; 鈴木眞理 監修 ; オーモリシンジ 絵,,,"東京 : 国土社, 2021.8",95p ; 27cm
23469578,978-4-337-17605-8,,運動ができる・すきになる本. 5 / 眞榮里耕太 監修.,,,"東京 : 国土社, 2020.10.",31p ; 29cm.
23489099,978-4-337-17702-4,,日本のチョウ大図鑑. 1 / 福田晴男 監修・著 ; かとうけいこ 著,,,"東京 : 国土社, 2020.12",111p ; 29cm
23498230,978-4-337-17703-1,,日本のチョウ大図鑑. 2 / 福田晴男 監修・著 ; かとうけいこ 著,,,"東京 : 国土社, 2021.2",111p ; 29cm
23540438,978-4-337-17704-8,,世界のチョウ大図鑑 / 福田晴男 監修・著 ; かとうけいこ 著,,,"東京 : 国土社, 2021.3",111p ; 29cm
23568251,978-4-337-17801-4,,"わくわく子ども俳句スクール. 1 / おおぎやなぎちか 著 ; 辻桃子, 安部元気 監修",,,"東京 : 国土社, 2021.7",46p ; 29cm
23568252,978-4-337-17802-1,,"わくわく子ども俳句スクール. 2 / おおぎやなぎちか 著 ; 辻桃子, 安部元気 監修",,,"東京 : 国土社, 2021.7",47p ; 29cm
23568253,978-4-337-17803-8,,"わくわく子ども俳句スクール. 3 / おおぎやなぎちか 著 ; 辻桃子, 安部元気 監修",,,"東京 : 国土社, 2021.7",47p ; 29cm
23568254,978-4-337-17901-1,,"ふしぎ!光る生きもの大図鑑 / 近江谷克裕, 小江克典 著",,,"東京 : 国土社, 2021.8",71p ; 29cm
23616922,978-4-337-18001-7,,理科がすきになる!わくわく自由研究. 1・2年生 / 辻健 監修,,,"東京 : 国土社, 2021.11",47p ; 29cm
23546393,978-4-337-18764-1,,"江戸のジャーナリスト葛飾北斎 = HOKUSAI,Journalist of the Edo Period / 千野境子 著",,,"東京 : 国土社, 2021.5",207p ; 20cm
23488653,978-4-337-28652-8,,冬季オリンピック・パラリンピック冬のスポーツを楽しむ本. 2 / 日本オリンピック・アカデミー 監修 ; 国土社編集部 編集,,,"東京 : 国土社, 2020.12",63p ; 29cm
23515473,978-4-337-28653-5,,冬季オリンピック・パラリンピック冬のスポーツを楽しむ本. 1 / 日本オリンピック・アカデミー 監修 ; 国土社編集部 編集,,,"東京 : 国土社, 2021.3",63p ; 29cm
23573862,978-4-337-28901-7,,ミチルさんのたのしくお洗たく / 読書工房 編著,,国土社のLLブック : ひとりでできるかな!?,"東京 : 国土社, 2021.7",47p ; 27cm
23573873,978-4-337-28902-4,,コックローさんのすっきりおそうじ / 読書工房 編著,,国土社のLLブック : ひとりでできるかな!?,"東京 : 国土社, 2021.7",47p ; 27cm
23553510,978-4-337-31012-4,,聞かせて、おじいちゃん : 原爆の語り部・森政忠雄さんの決意 / 横田明子 著 ; 山田朗 監修,,,"東京 : 国土社, 2021.5",159p ; 20cm
23493688,978-4-337-33646-9,,トップラン / つげみさお 作 ; 森川泉 絵.,,,"東京 : 国土社, 2020.10.",143p ; 20cm.
23474811,978-4-337-33647-6,,ひかりの森のフクロウ / 広瀬寿子 作 ; すがわらけいこ 絵.,,,"東京 : 国土社, 2020.10.",135p ; 22cm.
23479690,978-4-337-33648-3,,ごいっしょさん / 松本聰美 作 ; 佐藤真紀子 絵.,,,"東京 : 国土社, 2020.11.",127p ; 22cm.
23561241,978-4-337-33649-0,,シェフでいこうぜ! / 上條さなえ 作 ; 磯崎主圭 絵,,,"東京 : 国土社, 2021.7",118p ; 22cm
23621679,978-4-337-33650-6,,那木野、伝説の森で / 西村さとみ 作 ; 佐竹美保 絵,,,"東京 : 国土社, 2021.11",158p ; 22cm
23605808,978-4-337-33651-3,,飛べ!遺伝子を超えて / 森川成美 作 ; 森川泉 絵,,,"東京 : 国土社, 2021.11",223p ; 20cm
23501812,978-4-338-07235-9,,モンスター・ホテルでおばけやしき / 柏葉幸子 作 ; 高畠純 絵,,,"東京 : 小峰書店, 2021.2",62p ; 22cm
23488517,978-4-338-08164-1,,渋沢栄一伝 : 日本の未来を変えた男 / 小前亮 作,,,"東京 : 小峰書店, 2020.12",223p ; 20cm
23495250,978-4-338-08165-8,,山をつくる : 東京チェンソーズの挑戦 / 菅聖子 文,,,"東京 : 小峰書店, 2020.12",203p ; 20cm
23572002,978-4-338-08167-2,,森の王さまキング・クー / アダム・ストーワー 作 ; 宮坂宏美 訳,,,"東京 : 小峰書店, 2021.7",181p ; 19cm
23571551,978-4-338-08168-9,,かずさんの手 / 佐和みずえ 作 ; かわいちひろ 絵,,,"東京 : 小峰書店, 2021.7",62p ; 22cm
23509889,978-4-338-12658-8,,きょうりゅうたちもほんがよめるよ / ジェイン・ヨーレン 文 ; マーク・ティーグ 絵 ; なかがわちひろ 訳,,世界の絵本コレクション,"東京 : 小峰書店, 2020.9",[32p] ; 31cm
23505160,978-4-338-12659-5,,おじいちゃんのたびじたく / ソヨン 文・絵 ; 斎藤真理子 訳,,世界の絵本コレクション,"東京 : 小峰書店, 2021.2",[36p] ; 24cm
23504605,978-4-338-19241-5,,ウサギのトリン : はじめてのマラソンたいかい / 高畠じゅん子 作 ; 小林ゆき子 絵,,おはなしだいすき,"東京 : 小峰書店, 2021.2",59p ; 22cm
23603265,978-4-338-19242-2,,からっぽになったキャンディのはこのおはなし / 大久保雨咲 作 ; 出口かずみ 絵,,,"東京 : 小峰書店, 2021.10",61p ; 22cm
23499739,978-4-338-26136-4,,おにぎり! / 石津ちひろ 文 ; 村上康成 絵,,にじいろえほん,"東京 : 小峰書店, 2021.2",[32p] ; 27cm
23542675,978-4-338-26137-1,,へんてこたいそう / 新井洋行 作・絵,,,"東京 : 小峰書店, 2021.4",[26p] ; 24cm
23551543,978-4-338-26138-8,,青い花 / 安房直子 作 ; 南塚直子 絵,,にじいろえほん,"東京 : 小峰書店, 2021.5",[31p] ; 28cm
23588883,978-4-338-26139-5,,ともだちのいろ / きくちちき 作・絵,,,"東京 : 小峰書店, 2021.9",[32p] ; 24×24cm
23605754,978-4-338-26140-1,,あかいてぶくろ / 林木林 文 ; 岡田千晶 絵,,,"東京 : 小峰書店, 2021.10",[32p] ; 28cm
23519822,978-4-338-27614-6,,恐竜トリケラトプスとケツァルコアトルス : きょだいよくりゅうとたたかうまき / 黒川みつひろ 作・絵,,恐竜だいぼうけん,"東京 : 小峰書店, 2021.3",[32p] ; 25cm
23556519,978-4-338-27615-3,,恐竜トリケラトプスとティラノクイーン : さいきょうのてきとたたかうまき / 黒川みつひろ 作・絵,,恐竜だいぼうけん,"東京 : 小峰書店, 2021.6",[32p] ; 25cm
23588468,978-4-338-28724-1,,チェスターとガス / ケイミー・マガヴァン 作 ; 西本かおる 訳,,Sunnyside Books,"東京 : 小峰書店, 2021.9",265p ; 20cm
23515532,978-4-338-29505-5,,おもちゃの国へようこそ / 如月かずさ 作 ; はたこうしろう 絵,,なのだのノダちゃん,"東京 : 小峰書店, 2021.3",132p ; 21cm
23565128,978-4-338-30806-9,,ここではない、どこか遠くへ / 本田有明 作 ; みなはむ 絵,,ブルーバトンブックス,"東京 : 小峰書店, 2021.7",213p ; 20cm
23602511,978-4-338-30807-6,,風の神送れよ / 熊谷千世子 作 ; くまおり純 絵,,ブルーバトンブックス,"東京 : 小峰書店, 2021.10",193p ; 20cm
23478826,978-4-338-31904-1,,あしたのことば / 森絵都 作.,,,"東京 : 小峰書店, 2020.11.",177p ; 20cm.
23479689,978-4-338-31905-8,,星空としょかんへようこそ / 小手鞠るい 作 ; 近藤未奈 絵.,,,"東京 : 小峰書店, 2020.11.",97p ; 21cm.
23479215,978-4-338-32405-2,,マジックウッズ戦記. 3[上] / クレシッダ・コーウェル 作 ; 相良倫子 訳.,,,"東京 : 小峰書店, 2020.11.",179p ; 19cm.
23479263,978-4-338-32406-9,,マジックウッズ戦記. 3[下] / クレシッダ・コーウェル 作 ; 相良倫子 訳.,,,"東京 : 小峰書店, 2020.11.",292p ; 19cm.
23614582,978-4-338-32407-6,,マジックウッズ戦記. 4[上] / クレシッダ・コーウェル 作 ; 相良倫子 訳,,,"東京 : 小峰書店, 2021.11",219p ; 19cm
23614585,978-4-338-32408-3,,マジックウッズ戦記. 4[下] / クレシッダ・コーウェル 作 ; 相良倫子 訳,,,"東京 : 小峰書店, 2021.11",226p ; 19cm
23470738,978-4-338-33801-1,,教えて!感染症 : 「かぜ」から「新型コロナ」まで. 1 / 土井洋平 監修.,,,"東京 : 小峰書店, 2020.10.",39p ; 29cm.
23479240,978-4-338-33802-8,,教えて!感染症 : 「かぜ」から「新型コロナ」まで. 2 / 土井洋平 監修.,,,"東京 : 小峰書店, 2020.11.",39p ; 29cm.
23489141,978-4-338-33803-5,,教えて!感染症 : 「かぜ」から「新型コロナ」まで. 3 / 土井洋平 監修,,,"東京 : 小峰書店, 2020.12",39p ; 29cm
23542814,978-4-338-33901-8,,かんたん!へんしん!リメイク・ソーイング = Remake Sewing. Vol.1 / 清松加奈子 作,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542818,978-4-338-33902-5,,かんたん!へんしん!リメイク・ソーイング = Remake Sewing. Vol.2 / 清松加奈子 作,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542821,978-4-338-33903-2,,かんたん!へんしん!リメイク・ソーイング = Remake Sewing. Vol.3 / 清松加奈子 作,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542822,978-4-338-33904-9,,かんたん!へんしん!リメイク・ソーイング = Remake Sewing. Vol.4 / 清松加奈子 作,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542824,978-4-338-33905-6,,かんたん!へんしん!リメイク・ソーイング = Remake Sewing. Vol.5 / 清松加奈子 作,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23551158,978-4-338-34001-4,,はじめての新聞づくり. 1 / 竹泉稔 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23551160,978-4-338-34002-1,,はじめての新聞づくり. 2 / 竹泉稔 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23551162,978-4-338-34003-8,,はじめての新聞づくり. 3 / 竹泉稔 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23551164,978-4-338-34004-5,,はじめての新聞づくり. 4 / 竹泉稔 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23551166,978-4-338-34005-2,,はじめての新聞づくり. 5 / 竹泉稔 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23541656,978-4-338-34101-1,,キャリア教育に活きる!仕事ファイル : センパイに聞く. 28 / 小峰書店編集部 編著,,,"東京 : 小峰書店, 2021.4",44p ; 29cm
23541657,978-4-338-34102-8,,キャリア教育に活きる!仕事ファイル : センパイに聞く. 29 / 小峰書店編集部 編著,,,"東京 : 小峰書店, 2021.4",44p ; 29cm
23541658,978-4-338-34103-5,,キャリア教育に活きる!仕事ファイル : センパイに聞く. 30 / 小峰書店編集部 編著,,,"東京 : 小峰書店, 2021.4",44p ; 29cm
23541659,978-4-338-34104-2,,キャリア教育に活きる!仕事ファイル : センパイに聞く. 31 / 小峰書店編集部 編著,,,"東京 : 小峰書店, 2021.4",44p ; 29cm
23541660,978-4-338-34105-9,,キャリア教育に活きる!仕事ファイル : センパイに聞く. 32 / 小峰書店編集部 編著,,,"東京 : 小峰書店, 2021.4",44p ; 29cm
23543048,978-4-338-34201-8,,手話でつながる世界. 1 / 全日本ろうあ連盟 監修,,,"東京 : 小峰書店, 2021.4",51p ; 29cm
23543049,978-4-338-34202-5,,手話でつながる世界. 2 / 全日本ろうあ連盟 監修,,,"東京 : 小峰書店, 2021.4",51p ; 29cm
23543051,978-4-338-34203-2,,手話でつながる世界. 3 / 全日本ろうあ連盟 監修,,,"東京 : 小峰書店, 2021.4",51p ; 29cm
23543053,978-4-338-34204-9,,手話でつながる世界. 4 / 全日本ろうあ連盟 監修,,,"東京 : 小峰書店, 2021.4",51p ; 29cm
23542782,978-4-338-34301-5,,みんなでつくろう!サステナブルな社会 = Sustainable Society : 未来へつなぐSDGs. 1 / 九里徳泰 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542784,978-4-338-34302-2,,みんなでつくろう!サステナブルな社会 = Sustainable Society : 未来へつなぐSDGs. 2 / 九里徳泰 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23542786,978-4-338-34303-9,,みんなでつくろう!サステナブルな社会 = Sustainable Society : 未来へつなぐSDGs. 3 / 九里徳泰 監修,,,"東京 : 小峰書店, 2021.4",39p ; 29cm
23541644,978-4-338-34401-2,,もっと知りたい!調べたい!お金のこと. 1 / キッズ・マネー・ステーション 監修,,,"東京 : 中央経済グループパブリッシング, 2021.3",47p ; 30cm
23541646,978-4-338-34402-9,,もっと知りたい!調べたい!お金のこと. 2 / キッズ・マネー・ステーション 監修,,,"東京 : 中央経済グループパブリッシング, 2021.3",47p ; 30cm
23541645,978-4-338-34403-6,,もっと知りたい!調べたい!お金のこと. 3 / キッズ・マネー・ステーション 監修,,,"東京 : 中央経済グループパブリッシング, 2021.3",47p ; 30cm
23622505,978-4-338-34501-9,,データで変わる!産業とくらし. 1 / 稲田修一 監修,,,"東京 : 小峰書店, 2021.11",47p ; 29cm
23622506,978-4-338-34502-6,,データで変わる!産業とくらし. 2 / 稲田修一 監修,,,"東京 : 小峰書店, 2021.11",47p ; 29cm
23622508,978-4-338-34503-3,,データで変わる!産業とくらし. 3 / 稲田修一 監修,,,"東京 : 小峰書店, 2021.11",47p ; 29cm
23486868,978-4-339-00939-2,,ひたすら楽して音響信号解析 = Beginning Acoustic Signal Analysis : MATLABで学ぶ基礎理論と実装 / 森勢将雅 著,,,"東京 : コロナ社, 2021.2",184p ; 21cm
23489556,978-4-339-00940-8,,電気回路の基礎 = Introduction to Electric Circuits / 宮本俊幸 著,,,"東京 : コロナ社, 2021.2",183p ; 26cm
23491374,978-4-339-00942-2,,「音」を理解するための教科書 = Understanding Sound : 「音」は面白い:人と音とのインタラクションから見た音響・音声処理工学 / 米村俊一 著,,,"東京 : コロナ社, 2021.2",239p ; 21cm
23518618,978-4-339-00943-9,,"デジタル回路設計入門 = Introduction to Digital Circuit Design : FPGA時代の論理回路設計 / 中野浩嗣, 伊藤靖朗 共著",,,"東京 : コロナ社, 2021.4",178p ; 21cm
23520030,978-4-339-00944-6,,IoT通信性能解析 = IoT Communication Performance Analysis / 蜷川忠三 著,,,"東京 : コロナ社, 2021.4",247p ; 22cm
23582472,978-4-339-00945-3,,"わかりやすい電気回路トレーニングノート / 安部則男, 近藤有三 編著 ; 安西治, 柴田和直, 中岡由紀, 藤塚雄治, 渡会功 著",,,"東京 : コロナ社, 2021.9",96p ; 26cm
23582474,978-4-339-00946-0,,"電気回路〈上〉トレーニングノート / 加藤修司, 山本智也 編著 ; 神谷弘一 編 ; 岡安茂利, 各務友浩, 久永記央, 松村照司 著",,,"東京 : コロナ社, 2021.9",90p ; 26cm
23582475,978-4-339-00947-7,,"電気回路〈下〉トレーニングノート / 加藤修司, 山本智也 編著 ; 神谷弘一 編 ; 松村照司 著",,,"東京 : コロナ社, 2021.9",69p ; 26cm
23586457,978-4-339-00948-4,,"メタマテリアルアンテナの基礎 = Fundamentals of Metamaterial Antennas / 宇野亨, 道下尚文 共著",,,"東京 : コロナ社, 2021.9",291p ; 21cm
23573373,978-4-339-00949-1,,無線通信物理層技術へのアプローチ = Approach to Physical Layer Technology in Wireless Communications / 唐沢好男 著,,,"東京 : コロナ社, 2021.8",306p ; 21cm
23518388,978-4-339-01139-5,,機械学習による音声認識 = Machine Learning in Automatic Speech Recognition / 久保陽太郎 著,,音響テクノロジーシリーズ / 日本音響学会 編 ; 24,"東京 : コロナ社, 2021.5",310p ; 22cm
23602395,978-4-339-01216-3,,"パワーエレクトロニクス = Power Electronics / 江間敏, 高橋勲 共著",改訂版,電気・電子系教科書シリーズ / 電気・電子系教科書シリーズ編集委員会 [編] ; 20,"東京 : コロナ社, 2021.4",219p ; 21cm
23602397,978-4-339-01217-0,,"情報理論 = Information Theory / 三木成彦, 吉川英機 共著",改訂版,電気・電子系教科書シリーズ / 電気・電子系教科書シリーズ編集委員会 [編] ; 22,"東京 : コロナ社, 2021.4",202p ; 21cm
23557923,978-4-339-01342-9,,"音声コミュニケーションと障がい者 = Speech Communication and Persons with Disabilities / 市川熹, 長嶋祐二 編著 ; 岡本明 [ほか] 共著",,音響サイエンスシリーズ / 日本音響学会 編 ; 22,"東京 : コロナ社, 2021.7",223p ; 21cm
23521936,978-4-339-01365-8,,聴覚 = Hearing / 古川茂人 編著 ; 堀川順生 [ほか] 共著,,音響学講座 / 日本音響学会 編 ; 5,"東京 : コロナ社, 2021.4",309p ; 21cm
23586860,978-4-339-01366-5,,音声 = Speech. 上 / 滝口哲也 編著 ; 有木康雄 [ほか] 共著,,音響学講座 / 日本音響学会 編 ; 6,"東京 : コロナ社, 2021.9",309p ; 21cm
23576706,978-4-339-01370-2,,音響学の展開 = Development of Acoustics / 安藤彰男 編著 ; 坂本眞一 [ほか] 共著,,音響学講座 / 日本音響学会 編 ; 10,"東京 : コロナ社, 2021.9",284p ; 21cm
23516043,978-4-339-01402-0,,"音声音響信号処理の基礎と実践 = Fundamentals and Practice of Speech and Acoustic Signal Processing : フィルタ,ノイズ除去,音響エフェクトの原理 / 川村新 著 ; 田中聡久 監修",,次世代信号情報処理シリーズ ; 2,"東京 : コロナ社, 2021.4",207p ; 21cm
23564061,978-4-339-01403-7,,"線形システム同定の基礎 = Fundamentals of Linear System Identification : 最小二乗推定と正則化の原理 / 藤本悠介, 永原正章 共著 ; 田中聡久 監修",,次世代信号情報処理シリーズ ; 3,"東京 : コロナ社, 2021.8",242p ; 21cm
23497300,978-4-339-01876-9,,電磁環境工学 = Electromagnetic Compatibility / 徳田正満 著,,電子情報通信レクチャーシリーズ / 電子情報通信学会 編 ; D-16,"東京 : コロナ社, 2021.3",194p ; 26cm
23607842,978-4-339-02732-7,,生物ネットワーク解析 = Network Analysis in Biology / 竹本和広 著,,バイオインフォマティクスシリーズ / 浜田道昭 監修 ; 2,"東京 : コロナ社, 2021.11",209p ; 21cm
23486873,978-4-339-02772-3,,"高齢社会における人と自動車 = Human being and Mobility in an Aging Society / 青木宏文, 赤松幹之, 上出寛子 編著",,モビリティイノベーションシリーズ ; 2,"東京 : コロナ社, 2021.1",228p ; 26cm
23469056,978-4-339-02774-7,,"車両の電動化とスマートグリッド = Electrification of Vehicles and Smart Grid / 鈴木達也, 稲垣伸吉 編著",,モビリティイノベーションシリーズ ; 4,"東京 : コロナ社, 2020.12",162p ; 26cm
23487744,978-4-339-02775-4,,自動運転 = Automated Driving / 二宮芳樹 編著 ; 武田一哉 編,,モビリティイノベーションシリーズ ; 5,"東京 : コロナ社, 2021.1",273p ; 26cm
23487913,978-4-339-02794-5,,"クリエイターのための映像表現技法 = Creative Methods for Visual Content Production / 佐々木和郎, 羽田久一, 森川美幸 共著",,メディア学大系 ; 14,"東京 : コロナ社, 2021.1",234p ; 21cm
23513102,978-4-339-02816-4,,"マルチエージェントのための行動科学:実験経済学からのアプローチ = Behavioral Sciences for Multi-Agent Simulation:An Approach from Experimental Economics / 西野成昭, 花木伸行 共著",,マルチエージェントシリーズ ; A-6,"東京 : コロナ社, 2021.4",186p ; 21cm
23597241,978-4-339-02838-6,,確率的ゲーム理論 = Stochastic Game Theory / 菊田健作 著,,シリーズ情報科学における確率モデル ; 8,"東京 : コロナ社, 2021.10",241p ; 21cm
23535635,978-4-339-02914-7,,リレーショナルデータベースの実践的基礎 = Practicing Base of Relational Database / 速水治夫 著,改訂版,,"東京 : コロナ社, 2020.10",151p ; 26cm
23498439,978-4-339-02915-4,,"教職・情報機器の操作 = ICT Literacy for Prospective Teachers : ICTを活用した教材開発・授業設計 / 高橋参吉 編著 ; 高橋朋子, 下倉雅行, 小野淳, 田中規久雄 共著",,,"東京 : コロナ社, 2021.3",152p ; 26cm
23540880,978-4-339-02916-1,,"研究に役立つJASPによる多変量解析 = Maltivariate Analysis with JASP : 因子分析から構造方程式モデリングまで / 清水優菜, 山本光 共著",,,"東京 : コロナ社, 2021.6",177p ; 21cm
23496691,978-4-339-02917-8,,入門サイバーセキュリティ理論と実験 = Introduction to Cybersecurity Theory and Experiment : 暗号技術・ネットワークセキュリティ・ブロックチェーンからPython実験まで / 面和成 著,,,"東京 : コロナ社, 2021.3",218p ; 21cm
23515026,978-4-339-02918-5,,ヒューマンコンピュータインタラクション = Human Computer Interaction : 人とコンピュータはどう関わるべきか?人間科学と認知工学の考え方を包括して解説した教科書 / 米村俊一 著,,,"東京 : コロナ社, 2021.4",224p ; 21cm
23554236,978-4-339-02919-2,,データベースの基礎 = Introduction to Database / 永田武 著,改訂版,,"東京 : コロナ社, 2021.7",181p ; 21cm
23558605,978-4-339-02920-8,,"確率・統計から始めるエンジニアのための信頼性工学 = Reliability Engineering for Engineers Starting with Probability and Statistics : 身近な故障から宇宙開発まで / 山本久志 編著 ; 秋葉知昭, 竹ケ原春貴, 深津敦, 古井光明 共著",,,"東京 : コロナ社, 2021.7",209p ; 21cm
23612273,978-4-339-02922-2,,"プログラムがコンピュータで動く仕組み = How Program Runs on Computer : ハードウェア記述言語・CPUアーキテクチャ・アセンブラ・コンパイラ超入門 / 中野浩嗣, 伊藤靖朗 共著",,,"東京 : コロナ社, 2021.11",186p ; 21cm
23469649,978-4-339-03235-2,,"基礎適応制御 = Basic Adaptive Control Techniques : 理論,実装,応用 / 水野直樹 著",,,"東京 : コロナ社, 2020.12",191p ; 21cm
23623711,978-4-339-03236-9,,"大学院入試徹底対策テキスト制御工学 = Workbook for Graduate School Entrance Examination,Control Engineering / 森泰親 著",,,"東京 : コロナ社, 2021.12",192p ; 21cm
23480727,978-4-339-03308-3,,システム制御のための数学 = Mathematics and Its Role in Systems and Control Theory. 2 / 太田快人 著,,システム制御工学シリーズ / システム制御工学シリーズ編集委員会 [編] ; 8,"東京 : コロナ社, 2021.1",273p ; 21cm
23546905,978-4-339-03381-6,,"次世代医療AI = Biosignals and Next Generation Medical AI : 生体信号を介した人とAIの融合 / 藤原幸一, 久保孝富 編著 ; 山川俊貴, 伊藤健史, 中野高志, 吉本潤一郎, 松尾剛行, 藤田卓仙, 桐山瑶子 共著",,計測・制御セレクションシリーズ / 計測自動制御学会 編 ; 1,"東京 : コロナ社, 2021.7",257p ; 21cm
23594724,978-4-339-03382-3,,外乱オブザーバ = Disturbance Observer / 島田明 著,,計測・制御セレクションシリーズ / 計測自動制御学会 編 ; 2,"東京 : コロナ社, 2021.10",271p ; 21cm
23604115,978-4-339-03383-0,,量の理論とアナロジー = Theory of Quantity and Analogy / 久保和良 著,,計測・制御セレクションシリーズ / 計測自動制御学会 編 ; 3,"東京 : コロナ社, 2021.11",270p ; 21cm
23517304,978-4-339-04478-2,,CAD/CAM / 望月達也 著,,機械系教科書シリーズ ; 28,"東京 : コロナ社, 2021.4",211p ; 21cm
23531912,978-4-339-04485-0,,"計測工学 = Instrumentation Engineering : 新SI対応 / 前田良昭, 木村一郎, 押田至啓 共著",改訂版,機械系教科書シリーズ ; 8,"東京 : コロナ社, 2020.9",209p ; 21cm
23535035,978-4-339-04518-5,,"モデリングと制御 = Modeling and Control / 平井慎一, 坪内孝司, 秋下貞夫 共著",,ロボティクスシリーズ ; 7,"東京 : コロナ社, 2021.5",201p ; 21cm
23501716,978-4-339-04669-4,,計算破壊力学のための応用有限要素法プログラム実装 = Program Implementation of Finite Element Method Application to Computational Fracture Mechanics / 長嶋利夫 著,,,"東京 : コロナ社, 2021.3",261p ; 21cm
23553423,978-4-339-04670-0,,"実践機械システムの振動 = Comprehensive Vibration Analysis of Mechanical System : 実機振動問題の簡易解析 / 松下修己, 小林正生 共著",,,"東京 : コロナ社, 2021.7",229p ; 21cm
23545435,978-4-339-04671-7,,"機械システムの状態監視と診断技術 = Condition Monitoring and Diagnostics Technique of Machine Systems / 日本機械学会 編 ; 井上剛志, 兵藤行志 編著 ; 榊田均 [ほか] 共著",,,"東京 : コロナ社, 2021.6",249p ; 21cm
23588604,978-4-339-04672-4,,"演習機械システムの振動 = Exercises of Mechanical System Vibration : 振動診断力アップの精選問題 / 松下修己, 小林正生 共著",,,"東京 : コロナ社, 2021.9",225p ; 21cm
23536275,978-4-339-04673-1,,応用解析からはじめる弾性力学入門 = Introduction to Applied Analysis and Elasticity / 岡部朋永 著,,,"東京 : コロナ社, 2021.6",213p ; 21cm
23596989,978-4-339-04674-8,,"自動車の操縦安定性 = Vehicle Handling and Stability : 運動性能の力学的理解 / 菅沢深, 毛利宏, 丸茂喜高 共著",,,"東京 : コロナ社, 2021.10",227p ; 21cm
23596996,978-4-339-04675-5,,つり合いから読み解く材料力学 = Mechanics of Materials Beginning with Equilibrium / 藤岡照高 著,,,"東京 : コロナ社, 2021.10",179p ; 21cm
23497714,978-4-339-05273-2,,"構造力学問題集 = Structural Mechanics : 基本問題からチャレンジ問題まで / 東山浩士, 石川敏之, 上中宏二郎, 大山理 共著",,,"東京 : コロナ社, 2021.3",175p ; 26cm
23512549,978-4-339-05274-9,,書き込み式はじめての土質力学 = Elementary Soil Mechanics / 藤原覚太 著,,,"東京 : コロナ社, 2021.4",122p ; 26cm
23514192,978-4-339-05275-6,,クリギング入門 = Introduction to Kriging : 空間データ推定の確率論的アプローチ / 阪田義隆 著,,,"東京 : コロナ社, 2021.4",230p ; 21cm
23507865,978-4-339-05276-3,,造林樹木学ノート = Introduction to Silviculture Trees / 上原巌 著,,,"東京 : コロナ社, 2021.4",116p ; 26cm
23595760,978-4-339-05277-0,,水理学 = Hydraulics : 試験対策から水理乱流現象のカラクリまで / 山上路生 著,,,"東京 : コロナ社, 2021.10",216p ; 21cm
23602432,978-4-339-05526-9,,"施工管理学 = Construction Management / 友久誠司, 竹下治之, 江口忠臣 共著",改訂版,環境・都市システム系教科書シリーズ ; 10,"東京 : コロナ社, 2021.4",227p ; 21cm
23531915,978-4-339-05618-1,,鋼構造学 = Steel Structures / 舘石和雄 著,改訂版,土木・環境系コアテキストシリーズ ; B-4,"東京 : コロナ社, 2020.9",225p ; 21cm
