全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23530132,978-4-7885-1726-4,,社会学的思考力 : 大学の授業で学んでほしいこと / 井上孝夫 著,,,"東京 : 新曜社, 2021.5","199,9p ; 19cm"
23545192,978-4-7885-1727-1,,グラウンデッド・セオリー・アプローチを用いた研究ハンドブック / 戈木クレイグヒル滋子 編著,,,"東京 : 新曜社, 2021.6",181p ; 21cm
23550449,978-4-7885-1728-8,,いのちに寄り添う自宅介護マニュアル : これから介護と向き合うあなたに / やぎひろみ 著 ; 横山ふさ子 絵,,,"東京 : 新曜社, 2021.6",180p ; 21cm
23546902,978-4-7885-1729-5,,明日からネットで始める現象学 : 夢分析からコミュ障当事者研究まで / 渡辺恒夫 著,,,"東京 : 新曜社, 2021.6","200,6p ; 19cm"
23564195,978-4-7885-1730-1,,感覚が生物を進化させた : 探索の階層進化でみる生物史 / 実重重実 著,,,"東京 : 新曜社, 2021.7","240,10p ; 19cm"
23561247,978-4-7885-1731-8,,"ナラティブでひらく言語教育 : 理論と実践 / 北出慶子, 嶋津百代, 三代純平 編",,,"東京 : 新曜社, 2021.6",199p ; 21cm
23575151,978-4-7885-1732-5,,"科学技術社会学〈STS〉 : テクノサイエンス時代を航行するために / 日比野愛子, 鈴木舞, 福島真人 編",,ワードマップ,"東京 : 新曜社, 2021.8","179,8p ; 19cm"
23564266,978-4-7885-1733-2,,"社会運動史研究. 3 / 大野光明, 小杉亮子, 松井隆志 編",,,"東京 : 新曜社, 2021.7",237p ; 21cm
23575600,978-4-7885-1734-9,,「アイドルの国」の性暴力 / 内藤千珠子 著,,,"東京 : 新曜社, 2021.8",282p ; 20cm
23572477,978-4-7885-1735-6,,わたしたちはなぜ笑うのか : 笑いの哲学史 / 中山元 著,,,"東京 : 新曜社, 2021.8",224p ; 19cm
23604059,978-4-7885-1736-3,,"知識は身体からできている : 身体化された認知の心理学 / レベッカ・フィンチャー-キーファー 著 ; 望月正哉, 井関龍太, 川﨑惠里子 訳",,,"東京 : 新曜社, 2021.10",233p ; 21cm
23607130,978-4-7885-1737-0,,やまだようこ著作集. 第7巻 / やまだようこ 著,,,"東京 : 新曜社, 2021.10","340,119p ; 22cm"
23595186,978-4-7885-1738-7,,東京ヴァナキュラー : モニュメントなき都市の歴史と記憶 / ジョルダン・サンド 著 ; 池田真歩 訳,,,"東京 : 新曜社, 2021.9",281p ; 20cm
23598345,978-4-7885-1739-4,,文化地理学講義 : 〈地理〉の誕生からポスト人間中心主義へ / 森正人 著,,,"東京 : 新曜社, 2021.9",276p ; 19cm
23577583,978-4-7885-1740-0,,資本主義から価値主義へ : 情報化の進展による新しいイズムの誕生 / 佐藤典司 著,,,"東京 : 新曜社, 2021.8",287p ; 19cm
23596771,978-4-7885-1741-7,,心理学理論バトル : 心の疑問に挑戦する理論の楽しみ / 繁桝算男 編,,,"東京 : 新曜社, 2021.9",212p ; 19cm
23601946,978-4-7885-1742-4,,コミュニケーション・スタディーズ : アイデンティティとフェイスからみた景色 / 末田清子 著,,ワードマップ,"東京 : 新曜社, 2021.10","172,25p ; 19cm"
23606857,978-4-7885-1743-1,,文化資源学 : 文化の見つけかたと育てかた / 東京大学文化資源学研究室 編,,,"東京 : 新曜社, 2021.10",242p ; 22cm
23623368,978-4-7885-1747-9,,アフターコロナの観光学 : COVID-19以後の「新しい観光様式」 / 遠藤英樹 編著,,,"東京 : 新曜社, 2021.12",232p ; 19cm
23482622,978-4-7886-2392-7,,よくわかる運転免許認知機能検査 : シニアドライバーの不安解消! / 岩越和紀 著,,,"東京 : JAFメディアワークス, 2021.2",79p ; 30cm
23480348,978-4-7886-3530-2,,最新国産&輸入車全モデル購入ガイド. '20-'21,,JAF情報版. JAF USER HANDBOOK,"東京 : JAFメディアワークス, 2020.8",240p ; 30cm
23555159,978-4-7886-3531-9,,最新国産&輸入車全モデル購入ガイド. 2021,,JAF情報版. JAF USER HANDBOOK,"東京 : JAFメディアワークス, 2021.1",240p ; 30cm
23563941,978-4-7886-3532-6,,最新国産&輸入車全モデル購入ガイド. '21-'22,,JAF情報版. JAF USER HANDBOOK,"東京 : JAFメディアワークス, 2021.8",240p ; 30cm
23470099,978-4-7887-1700-8,,成田山新勝寺公式ガイドブック / 大本山成田山新勝寺 監修,,,"[東京] : 時事通信出版局, 2020.12",127p ; 21cm
23501972,978-4-7887-1705-3,,"なってみる学び : 演劇的手法で変わる授業と学校 / 渡辺貴裕, 藤原由香里 編著",,,"[東京] : 時事通信出版局, 2020.10",302p ; 21cm
23475853,978-4-7887-1713-8,,教育実習ガイド : 小学校・中学校・高等学校版 : 玉川メソッド : 夢に向かって自分で考える力を生み出す / 玉川大学教師教育リサーチセンター 編,,,"[東京] : 時事通信出版局, 2020.12",179p ; 30cm
23479364,978-4-7887-1714-5,,必出テーマで押さえる教員採用試験のための論作文&面接対策 : コレ一冊で完璧! 2022年度版 / 玉川大学教師教育リサーチセンター 編,,,"[東京] : 時事通信出版局, 2020.12","337,28p ; 21cm"
23476973,978-4-7887-1715-2,,移動貧困社会からの脱却 : 免許返納問題で生まれる新たなモビリティ・マーケット / 楠田悦子 編著 ; 高齢者事故からモビリティを考える会 執筆,,,"[東京] : 時事通信出版局, 2020.12",253p ; 19cm
23485971,978-4-7887-1716-9,,"セ・ラヴィ-これこそ人生! : 亜紀とあつこ「困難な時代の生き方」を語る / 白坂亜紀, 岡野あつこ 著",,,"[東京] : 時事通信出版局, 2020.12",240p ; 19cm
23511094,978-4-7887-1718-3,,ひきこもり国語辞典 / 松田武己 監修,,,"[東京] : 時事通信出版局, 2021.3",263p ; 19cm
23513494,978-4-7887-1719-0,,世界一わかりやすい最新糖尿病対策 : こうすれば100歳まで元気に長生きできる / 玉谷実智夫 著,,,"[東京] : 時事通信出版局, 2021.4",255p ; 21cm
23481037,978-4-7887-1739-8,,生徒指導提要パスライン. '22年度,,教員採用試験Pass Line突破シリーズ ; 8,"[東京] : 時事通信出版局, 2021.1",247p ; 26cm
23480389,978-4-7887-1741-1,,教職教養の過去問. '22年度,,教員採用試験Hyper実戦シリーズ ; 2,"[東京] : 時事通信出版局, 2021.1",496p ; 21cm
23479037,978-4-7887-1742-8,,一般教養の過去問. '22年度,,教員採用試験Hyper実戦シリーズ ; 3,"[東京] : 時事通信出版局, 2021.1",318p ; 21cm
23488555,978-4-7887-1743-5,,"手取り足取り,特訓道場合格する論作文. '22年度",,教員採用試験Hyper実戦シリーズ ; 4,"[東京] : 時事通信出版局, 2021.2",205p ; 21cm
23488473,978-4-7887-1744-2,,"手取り足取り,特訓道場合格する面接. '22年度",,教員採用試験Hyper実戦シリーズ ; 5,"[東京] : 時事通信出版局, 2021.2",203p ; 21cm
23506858,978-4-7887-1748-0,,辞書編集者が選ぶ美しい日本語101 : 文学作品から知る一〇〇年残したいことば / 神永曉 著,,,"[東京] : 時事通信出版局, 2021.3",389p ; 19cm
23538733,978-4-7887-1750-3,,山族公務員の流儀 / 牧慎太郎 著,,,"[東京] : 時事通信出版局, 2021.6",214p ; 19cm
23572373,978-4-7887-1751-0,,JD日本を変えるジョブディスクリプション / 岡本佳文 著,,,"[東京] : 時事通信出版局, 2021.8",183p ; 19cm
23565177,978-4-7887-1754-1,,GIGAスクール・マネジメント : 「ふつうの先生」がICTを「当たり前」に使う最先端自治体のやり方ぜんぶ見た。 / 佐藤明彦 著 ; 前田康裕 監修 ; 熊本市教育委員会 制作・取材協力,,,"[東京] : 時事通信出版局, 2021.8",191p ; 19cm
23569950,978-4-7887-1755-8,,猫が30歳まで生きる日 : 治せなかった病気に打ち克つタンパク質「AIM」の発見 / 宮崎徹 著,,,"[東京] : 時事通信出版局, 2021.8",242p ; 19cm
23590352,978-4-7887-1757-2,,一生幸せなHSCの育て方 : 「気が付き過ぎる」子どもの日常・学校生活の「悩み」と「伸ばし方」を理解する / 杉本景子 著,,,"[東京] : 時事通信出版局, 2021.9",222p ; 19cm
23598348,978-4-7887-1758-9,,黙想のすすめ : 心を鍛える最強のツール / 加藤史子 著,,,"[東京] : 時事通信出版局, 2021.10",159p ; 19cm
23594416,978-4-7887-1759-6,,全国医学部最新受験情報. 2022年度用 / メディカルラボ 編,,,"[東京] : 時事通信出版局, 2021.10",262p ; 26cm
23577185,978-4-7887-1760-2,,教職教養の要点理解. '23年度,,教員採用試験Twin Books完成シリーズ ; 1,"[東京] : 時事通信出版局, 2021.9","17,364p ; 21cm"
23574322,978-4-7887-1761-9,,教職教養の演習問題. '23年度,,教員採用試験Twin Books完成シリーズ ; 2,"[東京] : 時事通信出版局, 2021.9",241p ; 21cm +
23577186,978-4-7887-1762-6,,一般教養の要点理解. '23年度,,教員採用試験Twin Books完成シリーズ ; 3,"[東京] : 時事通信出版局, 2021.9","11,307p ; 21cm"
23574330,978-4-7887-1763-3,,一般教養の演習問題. '23年度,,教員採用試験Twin Books完成シリーズ ; 4,"[東京] : 時事通信出版局, 2021.9",268p ; 21cm +
23574347,978-4-7887-1764-0,,小学校全科の要点理解. '23年度,,教員採用試験Twin Books完成シリーズ ; 5,"[東京] : 時事通信出版局, 2021.9","15,386p ; 21cm"
23577187,978-4-7887-1765-7,,小学校全科の演習問題. '23年度,,教員採用試験Twin Books完成シリーズ ; 6,"[東京] : 時事通信出版局, 2021.9",351p ; 21cm +
23577188,978-4-7887-1766-4,,中高国語の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 1,"[東京] : 時事通信出版局, 2021.9","332,33p ; 21cm"
23574353,978-4-7887-1767-1,,中高社会の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 2,"[東京] : 時事通信出版局, 2021.9","58,318p ; 21cm"
23574359,978-4-7887-1768-8,,中高英語の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 3,"[東京] : 時事通信出版局, 2021.9","35,332p ; 21cm"
23577189,978-4-7887-1769-5,,中高保健体育の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 4,"[東京] : 時事通信出版局, 2021.9","31,327p ; 21cm"
23577190,978-4-7887-1770-1,,養護教諭の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 5,"[東京] : 時事通信出版局, 2021.9","43,345p ; 21cm"
23577191,978-4-7887-1771-8,,特別支援教育の完全攻略. '23年度,,教員採用試験専門教養Build Upシリーズ ; 6,"[東京] : 時事通信出版局, 2021.9","42,324p ; 21cm"
23577192,978-4-7887-1772-5,,教職教養30日完成. '23年度,,教員採用試験Pass Line突破シリーズ ; 1,"[東京] : 時事通信出版局, 2021.9",126p ; 26cm
23577193,978-4-7887-1773-2,,一般教養30日完成. '23年度,,教員採用試験Pass Line突破シリーズ ; 2,"[東京] : 時事通信出版局, 2021.9",125p ; 26cm
23577194,978-4-7887-1774-9,,小学校全科30日完成. '23年度,,教員採用試験Pass Line突破シリーズ ; 3,"[東京] : 時事通信出版局, 2021.9",126p ; 26cm
23577195,978-4-7887-1775-6,,小学校新学習指導要領パスライン. '23年度,,教員採用試験Pass Line突破シリーズ ; 4,"[東京] : 時事通信出版局, 2021.9",213p ; 26cm
23577196,978-4-7887-1776-3,,中学校新学習指導要領パスライン. '23年度,,教員採用試験Pass Line突破シリーズ ; 5,"[東京] : 時事通信出版局, 2021.9",191p ; 26cm
23577197,978-4-7887-1777-0,,高等学校新学習指導要領パスライン. '23年度,,教員採用試験Pass Line突破シリーズ ; 6,"[東京] : 時事通信出版局, 2021.9",267p ; 26cm
23577198,978-4-7887-1778-7,,特別支援学校新学習指導要領パスライン. '23年度,,教員採用試験Pass Line突破シリーズ ; 7,"[東京] : 時事通信出版局, 2021.9",237p ; 26cm
23574365,978-4-7887-1780-0,,試験に出る重要教育答申. '23年度,,教員採用試験Hyper実戦シリーズ ; 1,"[東京] : 時事通信出版局, 2021.9","24,333p ; 21cm"
23585782,978-4-7887-1785-5,,教育用語の基礎知識 / 時事通信出版局 編,,Handy必携シリーズ ; 1,"[東京] : 時事通信出版局, 2021.9","4, 328 p ; 18 cm"
23585781,978-4-7887-1786-2,,教育法規スコープ / 時事通信出版局 編,,Handy必携シリーズ ; 2,"[東京] : 時事通信出版局, 2021.9",243 p ; 18 cm
23585805,978-4-7887-1787-9,,一般教養スコープ / 時事通信出版局 編,,Handy必携シリーズ ; 3,"[東京] : 時事通信出版局, 2021.9",226 p ; 18 cm
23611591,978-4-7887-1791-6,,なぜシブヤの小学2年生はタブレットを使いこなせるのか? : 非カリスマ型リーダーのICT改革戦略 / 豊岡弘敏 著,,,"[東京] : 時事通信出版局, 2021.10",183p ; 19cm
23607876,978-4-7887-1792-3,,東京2020オリンピック・パラリンピック写真集 = TOKYO 2020 Olympics Paralympics : 永久保存版 / 時事通信社 編著,,,"[東京] : 時事通信出版局, 2021.11",76p ; 30cm
23618882,978-4-7887-1793-0,,職場のトリセツ = Instruction Handbook for Your Workplace / 黒川伊保子 著,,,"[東京] : 時事通信出版局, 2021.12",215p ; 19cm
23620630,978-4-7887-1794-7,,会社の総資産額は少ないほうがいい : 銀行から融資を受けたかったら、この数字を見直しなさい / 菊地宏 著,,,"[東京] : 時事通信出版局, 2021.12",184p ; 19cm
23622099,978-4-7887-1795-4,,"ICT""超かんたん""スキル : 教師のこんなことしたい!を実現できる / 和田誠 執筆者代表",,,"[東京] : 時事通信出版局, 2021.12",143p ; 21cm
23481677,978-4-7888-0742-6,,自治体まちづくりと地域社会 / 関谷龍子 著,,,"東京 : 時潮社, 2020.11",284p ; 21cm
23470627,978-4-7888-0744-0,,『資本論』エッセンス : 全三巻徹底読解. 1 / 鎌倉孝夫 著,,,"東京 : 時潮社, 2020.11",463p ; 22cm
23470629,978-4-7888-0745-7,,『資本論』エッセンス : 全三巻徹底読解. 2 / 鎌倉孝夫 著,,,"東京 : 時潮社, 2020.11",392p ; 22cm
23474983,978-4-7888-0747-1,,"不安・孤独と健康 / 平塚儒子 編著 ; 宇城靖子, 加瀬由香里 著",,,"東京 : 時潮社, 2020.12",58p ; 30cm
23510921,978-4-7888-0748-8,,社会福祉の原理を学ぶ / 杉山博昭 著,,,"東京 : 時潮社, 2021.3",221p ; 21cm
23523196,978-4-7888-0749-5,,食の世界を生きる : 食の人類学への招待 / 河合利光 編著,,,"東京 : 時潮社, 2021.4",229p ; 21cm
23540414,978-4-7888-0750-1,,危機のグローバルガバナンス = Global Governance Crisis : 新たな国際協調体制への道 / 千葉千尋 著,,,"東京 : 時潮社, 2021.4",238p ; 22cm
23541068,978-4-7888-0751-8,,環境経済学 : 環境・資源問題を経済学はどう捉えるか / 有賀健高 著,,,"東京 : 時潮社, 2021.5",230p ; 21cm
23577293,978-4-7888-0752-5,,現代中国の中小企業金融 : 中国型リレーションシップ・レンディングの展開の実情と課題 / 范立君 著,増補版,,"東京 : 時潮社, 2021.8",262p ; 21cm
23598534,978-4-7888-0753-2,,"不安・孤独・健康と生命倫理 / 平塚儒子 編著 ; 宇城靖子, 加瀬由香里 共著",,,"東京 : 時潮社, 2021.9",171p ; 21cm
23539362,978-4-7889-0100-1,,お金持ちになりたければ「超(スーパー)」成長株を買いなさい。 : 資産はこの「黄金株」で殖やしなさい!番外編 : スガシタ式銘柄選択の極意 / 菅下清廣 著,,,"東京 : 実務教育出版, 2021.6",235p ; 19cm
23549697,978-4-7889-0248-0,,最速合格!賃貸不動産経営管理士試験テキスト&重要過去問. 2021年度版 / 平柳将人 監修 ; 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.7",315p ; 21cm
23487883,978-4-7889-0393-7,,ほんとによく出る保育士ベスト過去問&予想問題集. 2021年版 / キャリア・ステーション 編著,,,"東京 : 実務教育出版, 2021.2",350p ; 21cm +
23613700,978-4-7889-0394-4,,まんがでわかる保育士らくらく要点マスター. 2022年版 / キャリア・ステーション 編著,,,"東京 : 実務教育出版, 2021.11",356p ; 21cm
23590922,978-4-7889-0825-3,,"リ・デザイン思考法 : 宇宙開発から生まれた発想ツール / 山方健士, 湊宣明 著",,,"東京 : 実務教育出版, 2021.9",183p ; 19cm
23539760,978-4-7889-0826-0,,脱炭素時代を生き抜くための「エネルギー」入門 = A Primer of Energy for Living in the Decarbonizing World / 齋藤勝裕 著,,素晴らしきサイエンス. ENERGY,"東京 : 実務教育出版, 2021.6",271p ; 19cm
23622749,978-4-7889-0827-7,,「会社の数字」がみるみるわかる!決算書のトリセツ / 前田忠志 著,,,"東京 : 実務教育出版, 2021.12",205p ; 19cm
23504522,978-4-7889-0908-3,,子どものイヤイヤこんなときどうする?100のヒント : イヤイヤ期専門保育士が答える / 中田馨 文 ; クリハラタカシ 絵,,,"東京 : 実務教育出版, 2021.3",215p ; 21cm
23516239,978-4-7889-0909-0,,小学生の子の学力を『ほめる・叱る』で伸ばすコツ : 「しつけ」を科学的に分析してわかった / 菊池洋匡 著,,,"東京 : 実務教育出版, 2021.4",263p ; 19cm
23519530,978-4-7889-0910-6,,おうちでできるスイッチマン体操 : 運動センスが目覚める! / 青山剛 著,,,"東京 : 実務教育出版, 2021.5",127p ; 21cm
23579073,978-4-7889-0911-3,,1日5分!大人の発達障害を科学的に改善するビジョントレーニング / 小松佳弘 著,,,"東京 : 実務教育出版, 2021.9",141p ; 21cm
23499603,978-4-7889-1137-6,,見るだけでうまくなるまほうのひらがな練習帳 / 永田紗戀 著 ; 桂聖 監修,,,"東京 : 実務教育出版, 2021.3",134p ; 26cm
23563450,978-4-7889-1336-3,,丸暗記しなくてもいい語彙力アップ直結問題集 : 小学校の国語 / 片岡上裕 著 ; 松本亘正 監修,,,"東京 : 実務教育出版, 2021.8",205p ; 26cm
23520494,978-4-7889-1498-8,,「影響言語」で人を動かす / シェリー・ローズ・シャーベイ 著 ; 本山晶子 訳,増補改訂版,,"東京 : 実務教育出版, 2021.5",565p ; 19cm
23608078,978-4-7889-1500-8,,PGAツアー超一流たちのティーチング革命 : タイガー、ミケルソン、ケプカ、デシャンボー : 困難を乗り越え、自分を変え、世界を変えた彼らの流儀 / 吉田洋一郎 著,,,"東京 : 実務教育出版, 2021.11",222p ; 19cm
23577577,978-4-7889-1951-8,,ジブン手帳公式ガイドブック = JIBUN TECHO OFFICIAL GUIDE BOOK. 2022 / 佐久間英彰 著,,,"東京 : 実務教育出版, 2021.9",143p ; 23cm
23547137,978-4-7889-1969-3,,中学受験「だから、そうなのか!」とガツンとわかる合格する国語の授業. 物語文入門編 / 松本亘正 著,,,"東京 : 実務教育出版, 2021.7",164p ; 21cm
23559270,978-4-7889-1970-9,,中学受験「だから、そうなのか!」とガツンとわかる合格する国語の授業. 説明文・論説文入門編 / 松本亘正 著,,,"東京 : 実務教育出版, 2021.7",171p ; 21cm
23572623,978-4-7889-1971-6,,中学受験「だから、そうなのか!」とガツンとわかる合格する理科の授業. 地学・化学編 / 立木秀知 著,,,"東京 : 実務教育出版, 2021.9",199p ; 21cm
23584087,978-4-7889-1972-3,,中学受験「だから、そうなのか!」とガツンとわかる合格する理科の授業. 生物・物理編 / 立木秀知 著,,,"東京 : 実務教育出版, 2021.9",235p ; 21cm
23473545,978-4-7889-1973-0,,"つまずきをなくす小2算数計算 : たし算・ひき算・かけ算・文章題 / 西村則康, 辻義夫 著.",改訂版.,,"東京 : 実務教育出版, 2020.12.",135p ; 30cm +
23480347,978-4-7889-1974-7,,"つまずきをなくす小3算数計算 : 整数・小数・分数・単位 / 西村則康, 辻義夫 著",改訂版,,"東京 : 実務教育出版, 2020.12",147p ; 30cm +
23473550,978-4-7889-1981-5,,"つまずきをなくす小6算数文章題 : 割合・速さ・資料の整理 / 西村則康, 辻義夫 著.",改訂版.,,"東京 : 実務教育出版, 2020.12.",142p ; 30cm +
23546641,978-4-7889-1982-2,,がんばれ!ももたろう / 青木みのり 著,,考える力がぐんぐん育つ!おはなしワークブック ; 1,"東京 : 実務教育出版, 2021.5",110p ; 26cm
23568235,978-4-7889-1983-9,,きをつけて!あかずきん / 青木みのり 著,,考える力がぐんぐん育つ!おはなしワークブック ; 2,"東京 : 実務教育出版, 2021.8",110p ; 26cm
23610343,978-4-7889-2297-6,,保険こう選ぶのが正解! : 商品名がズバリわかる! 2022-2023年版 / 横川由理 著,,,"東京 : 実務教育出版, 2021.11",239p ; 21cm
23623767,978-4-7889-2298-3,,ジャパン・アズ・ナンバーワンふたたび : 資産はこの「黄金株」で殖やしなさい! vol.10 : 爆上げするイノベーションバブル相場に備えよ! / 菅下清廣 著,,,"東京 : 実務教育出版, 2021.12",254p ; 19cm
23474442,978-4-7889-2300-3,,バイデン時代の「最強」投資戦略 : 資産はこの「黄金株」で殖やしなさい! vol.9 : 180度変わる世界で、浮かぶ株、沈む株 / 菅下清廣 著,,,"東京 : 実務教育出版, 2020.12",220p ; 19cm
23547651,978-4-7889-2498-7,,身近な人の介護で「損したくない!」と思ったら読む本 : 介護のプロが教える介護保険120%活用マニュアル / 河北美紀 著,,,"東京 : 実務教育出版, 2021.6",223p ; 21cm
23616063,978-4-7889-2555-7,,統計検定2級公式問題集 : 日本統計学会公式認定. 2018～2021年 / 日本統計学会出版企画委員会 編 ; 統計質保証推進協会統計検定センター 著,,,"東京 : 実務教育出版, 2021.12",207p ; 21cm
23616066,978-4-7889-2556-4,,統計検定3級・4級公式問題集 : 日本統計学会公式認定. 2018～2021年 / 日本統計学会出版企画委員会 編 ; 統計質保証推進協会統計検定センター 著,,,"東京 : 実務教育出版, 2021.12",388p ; 21cm
23609826,978-4-7889-2557-1,,統計検定準1級公式問題集 : 日本統計学会公式認定 / 日本統計学会出版企画委員会 編 ; 統計質保証推進協会統計検定センター 著,,,"東京 : 実務教育出版, 2021.11",296p ; 21cm
23554199,978-4-7889-2600-4,,文房具YouTuberしーさーのすごい!ペン解説 / しーさー 著,,,"東京 : 実務教育出版, 2021.6",143p ; 24cm
23623339,978-4-7889-2618-9,,見て、さわって、書いて、描くはじめてのガラスペン / 武田健 著,,,"東京 : 実務教育出版, 2021.12",143p ; 24cm
23596474,978-4-7889-2700-1,,破戒のススメ : 我慢の奴隷から脱出する44の行動哲学 / 堀江貴文 著,,,"東京 : 実務教育出版, 2021.9",238p ; 19cm
23559600,978-4-7889-2900-5,,みんなの寿司ワールド : 知って楽しいキャラ図鑑 / 小川洋利 著 ; いとうみつる 絵,,,"東京 : 実務教育出版, 2021.7",143p ; 21cm
23623864,978-4-7889-3638-6,,技術系〈最新〉過去問工学に関する基礎〈数学・物理〉〈令和元～3年度〉 : 公務員試験 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",279p ; 21cm
23502539,978-4-7889-3671-3,,公務員試験技術系新スーパー過去問ゼミ工学に関する基礎〈数学・物理〉 : 国家一般職・国家総合職・地方上級等 / 資格試験研究会 編 ; 丸山大介 執筆,,,"東京 : 実務教育出版, 2021.3",419p ; 21cm
23479241,978-4-7889-3675-1,,公務員試験技術系新スーパー過去問ゼミ機械 : 国家一般職・国家総合職・地方上級等 / 資格試験研究会 編 ; 土井正好 執筆,,,"東京 : 実務教育出版, 2020.12",274p ; 21cm
23554832,978-4-7889-3676-8,,公務員試験技術系新スーパー過去問ゼミ土木 : 国家一般職・国家総合職・地方上級等. 補習編 / 資格試験研究会 編 ; 丸山大介 執筆,,,"東京 : 実務教育出版, 2021.7",320p ; 21cm
23473978,978-4-7889-3736-9,,公務員試験新スーパー過去問ゼミ6マクロ経済学 : 地方上級/国家総合職・一般職・専門職 / 資格試験研究会 編.,,,"東京 : 実務教育出版, 2020.12.",390p ; 21cm.
23485282,978-4-7889-3737-6,,公務員試験新スーパー過去問ゼミ6財政学 : 地方上級/国家総合職・一般職・専門職 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.2",307p ; 21cm
23623871,978-4-7889-3997-4,,公務員試験新スーパー過去問ゼミ6財政学 : 地方上級/国家総合職・一般職・専門職 / 資格試験研究会 編,改訂版,,"東京 : 実務教育出版, 2021.12",307p ; 21cm
23583283,978-4-7889-4529-6,,公務員試験最初でつまずかない数的推理 / 佐々木淳 著,,,"東京 : 実務教育出版, 2021.9",335p ; 21cm
23487781,978-4-7889-4539-5,,公務員試験速攻の時事. 令和3年度試験完全対応 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.2",176p ; 21cm
23487783,978-4-7889-4540-1,,公務員試験速攻の時事. 令和3年度試験完全対応実戦トレーニング編 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.2",143p ; 21cm
23491466,978-4-7889-4598-2,,公務員試験速攻の英語 : あらゆる教養試験に対応! [2022] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.3",191p ; 21cm
23491471,978-4-7889-4600-2,,公務員試験速攻の自然科学 : 苦手な人ほど効果テキメン! [2022] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.3",156p ; 21cm
23620449,978-4-7889-4646-0,,上・中級公務員試験新・光速マスター社会科学 : 政治/経済/社会 / 資格試験研究会 編,改訂第2版,,"東京 : 実務教育出版, 2021.12",254p ; 19cm
23620443,978-4-7889-4647-7,,上・中級公務員試験新・光速マスター人文科学 : 日本史/世界史/地理 思想/文学・芸術 / 資格試験研究会 編,改訂第2版,,"東京 : 実務教育出版, 2021.12",264p ; 19cm
23620445,978-4-7889-4648-4,,上・中級公務員試験新・光速マスター自然科学 : 物理/化学/生物 地学/数学 / 資格試験研究会 編,改訂第2版,,"東京 : 実務教育出版, 2021.12",252p ; 19cm
23617322,978-4-7889-4669-9,,過去問ダイレクトナビ政治・経済 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",215p ; 21cm
23617874,978-4-7889-4670-5,,過去問ダイレクトナビ日本史 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",247p ; 21cm
23617324,978-4-7889-4671-2,,過去問ダイレクトナビ世界史 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",247p ; 21cm
23617323,978-4-7889-4672-9,,過去問ダイレクトナビ地理 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",211p ; 21cm
23617871,978-4-7889-4673-6,,過去問ダイレクトナビ物理・化学 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",215p ; 21cm
23618280,978-4-7889-4674-3,,過去問ダイレクトナビ生物・地学 : 上・中級公務員試験. [2023] / 資格試験研究会 編,,,"東京 : 実務教育出版, 2021.12",215p ; 21cm
23478281,978-4-7889-4675-0,,過去問ダイレクトナビ政治・経済 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",233p ; 21cm
23479234,978-4-7889-4676-7,,過去問ダイレクトナビ日本史 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",263p ; 21cm
23478879,978-4-7889-4677-4,,過去問ダイレクトナビ世界史 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",263p ; 21cm
23478288,978-4-7889-4678-1,,過去問ダイレクトナビ地理 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",229p ; 21cm
23478302,978-4-7889-4679-8,,過去問ダイレクトナビ物理・化学 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",233p ; 21cm
23478295,978-4-7889-4680-4,,過去問ダイレクトナビ生物・地学 : 上・中級公務員試験. 2022年度版 / 資格試験研究会 編,,,"東京 : 実務教育出版, 2020.12",233p ; 21cm
23569152,978-4-7889-5000-9,,地方公務員の新しいキャリアデザイン : ワーク、ライフ、コミュニティ、セルフのブレンド / 小紫雅史 著,,,"東京 : 実務教育出版, 2021.8",255p ; 19cm
